person,Horizontal_mean_delta_l,Horizontal_mean_delta_r,Horizontal_mean_delta_m,Horizontal_mean_geschwindigkeit_l,Horizontal_mean_geschwindigkeit_r,Horizontal_mean_geschwindigkeit_m,Horizontal_max_delta_l,Horizontal_max_delta_r,Horizontal_max_delta_m,Horizontal_max_geschwindigkeit_l,Horizontal_max_geschwindigkeit_r,Horizontal_max_geschwindigkeit_m,Horizontal_min_delta_l,Horizontal_min_delta_r,Horizontal_min_delta_m,Horizontal_min_geschwindigkeit_l,Horizontal_min_geschwindigkeit_r,Horizontal_min_geschwindigkeit_m,Horizontal_standardabweichung_delta_l,Horizontal_standardabweichung_delta_r,Horizontal_standardabweichung_delta_m,Horizontal_standardabweichung_geschwindigkeit_l,Horizontal_standardabweichung_geschwindigkeit_r,Horizontal_standardabweichung_geschwindigkeit_m,Horizontal_varianz_delta_l,Horizontal_varianz_delta_r,Horizontal_varianz_delta_m,Horizontal_varianz_geschwindigkeit_l,Horizontal_varianz_geschwindigkeit_r,Horizontal_varianz_geschwindigkeit_m,Horizontal_tendenz_l,Horizontal_tendenz_r,Horizontal_tendenz_m,Horizontal_Kovarianz_blick_x,Horizontal_Kovarianz_blick_y,Horizontal_links_verhaeltnis_x,Horizontal_links_verhaeltnis_y,Horizontal_rechts_verhaeltnis_x,Horizontal_rechts_verhaeltnis_y,Liegende_8_langsam_mean_delta_l,Liegende_8_langsam_mean_delta_r,Liegende_8_langsam_mean_delta_m,Liegende_8_langsam_mean_geschwindigkeit_l,Liegende_8_langsam_mean_geschwindigkeit_r,Liegende_8_langsam_mean_geschwindigkeit_m,Liegende_8_langsam_max_delta_l,Liegende_8_langsam_max_delta_r,Liegende_8_langsam_max_delta_m,Liegende_8_langsam_max_geschwindigkeit_l,Liegende_8_langsam_max_geschwindigkeit_r,Liegende_8_langsam_max_geschwindigkeit_m,Liegende_8_langsam_min_delta_l,Liegende_8_langsam_min_delta_r,Liegende_8_langsam_min_delta_m,Liegende_8_langsam_min_geschwindigkeit_l,Liegende_8_langsam_min_geschwindigkeit_r,Liegende_8_langsam_min_geschwindigkeit_m,Liegende_8_langsam_standardabweichung_delta_l,Liegende_8_langsam_standardabweichung_delta_r,Liegende_8_langsam_standardabweichung_delta_m,Liegende_8_langsam_standardabweichung_geschwindigkeit_l,Liegende_8_langsam_standardabweichung_geschwindigkeit_r,Liegende_8_langsam_standardabweichung_geschwindigkeit_m,Liegende_8_langsam_varianz_delta_l,Liegende_8_langsam_varianz_delta_r,Liegende_8_langsam_varianz_delta_m,Liegende_8_langsam_varianz_geschwindigkeit_l,Liegende_8_langsam_varianz_geschwindigkeit_r,Liegende_8_langsam_varianz_geschwindigkeit_m,Liegende_8_langsam_tendenz_l,Liegende_8_langsam_tendenz_r,Liegende_8_langsam_tendenz_m,Liegende_8_langsam_Kovarianz_blick_x,Liegende_8_langsam_Kovarianz_blick_y,Liegende_8_langsam_links_verhaeltnis_x,Liegende_8_langsam_links_verhaeltnis_y,Liegende_8_langsam_rechts_verhaeltnis_x,Liegende_8_langsam_rechts_verhaeltnis_y,Liegende_8_schnell_mean_delta_l,Liegende_8_schnell_mean_delta_r,Liegende_8_schnell_mean_delta_m,Liegende_8_schnell_mean_geschwindigkeit_l,Liegende_8_schnell_mean_geschwindigkeit_r,Liegende_8_schnell_mean_geschwindigkeit_m,Liegende_8_schnell_max_delta_l,Liegende_8_schnell_max_delta_r,Liegende_8_schnell_max_delta_m,Liegende_8_schnell_max_geschwindigkeit_l,Liegende_8_schnell_max_geschwindigkeit_r,Liegende_8_schnell_max_geschwindigkeit_m,Liegende_8_schnell_min_delta_l,Liegende_8_schnell_min_delta_r,Liegende_8_schnell_min_delta_m,Liegende_8_schnell_min_geschwindigkeit_l,Liegende_8_schnell_min_geschwindigkeit_r,Liegende_8_schnell_min_geschwindigkeit_m,Liegende_8_schnell_standardabweichung_delta_l,Liegende_8_schnell_standardabweichung_delta_r,Liegende_8_schnell_standardabweichung_delta_m,Liegende_8_schnell_standardabweichung_geschwindigkeit_l,Liegende_8_schnell_standardabweichung_geschwindigkeit_r,Liegende_8_schnell_standardabweichung_geschwindigkeit_m,Liegende_8_schnell_varianz_delta_l,Liegende_8_schnell_varianz_delta_r,Liegende_8_schnell_varianz_delta_m,Liegende_8_schnell_varianz_geschwindigkeit_l,Liegende_8_schnell_varianz_geschwindigkeit_r,Liegende_8_schnell_varianz_geschwindigkeit_m,Liegende_8_schnell_tendenz_l,Liegende_8_schnell_tendenz_r,Liegende_8_schnell_tendenz_m,Liegende_8_schnell_Kovarianz_blick_x,Liegende_8_schnell_Kovarianz_blick_y,Liegende_8_schnell_links_verhaeltnis_x,Liegende_8_schnell_links_verhaeltnis_y,Liegende_8_schnell_rechts_verhaeltnis_x,Liegende_8_schnell_rechts_verhaeltnis_y
vp_265,42.824505525531954,46.204173862898486,43.086994807406114,0.0005886046603200451,0.0005890158910108951,0.0005588959417950943,215.6335566258004,191.27016728783158,203.02307500890862,0.007493630697919494,0.00787429344811754,0.007242035561344267,2.949836435607063,1.2146127967588956,6.199500891337918,6.738058636679525e-06,5.978061710838739e-06,6.302042547392979e-06,37.75662624499859,35.499070013924204,36.2806466873513,0.0007478254071445344,0.0007151452337206668,0.0007269905492105623,1425.5628254045164,1260.1839718534927,1316.285324052415,5.592428395708886e-07,5.114327053133871e-07,5.28515258641475e-07,-1.0,-1.0,-1.0,80220.6817379684,11.21680408526324,1.0,1.0,1.0,1.0,21.26495845575503,31.21998954798091,23.845588647470457,0.00044713348267659835,0.00043919005964069863,0.0004134885738855711,138.31038528562988,176.63253993775638,141.56324591211356,0.058312847870407775,0.05726208369247771,0.057787362488274936,0.7443523056866859,0.6635332490940703,0.2629429710848317,-1.8498201543539067e-07,-4.946909889182079e-07,-1.5554359007102964e-07,16.556949730579245,18.04954161123693,16.917451072443065,0.0017526688385279753,0.0016696383423313171,0.0017405931861724495,274.13258438092817,325.78595237577343,286.20015078850497,3.0718480575470017e-06,2.7876921941828688e-06,3.0296646397499593e-06,-1.0,-1.0,-1.0,74194.77119548991,11450.63180522929,0.9958263772954925,0.9958263772954925,0.9970784641068448,0.9970784641068448,37.11976909687541,46.05042412418547,39.869862875125435,0.0006649408495216408,0.0006653332309186257,0.0006410433356527069,153.53363045153753,178.16468269636798,165.7731146270717,0.005216594307414774,0.005570199302159607,0.005391800695670197,1.2762759608165768,2.656438585650893,1.2323745953684642,6.540117633999103e-06,4.0512633786010635e-06,5.277721047906513e-06,21.309755329809818,24.72525283874292,22.639817535170593,0.0005380800598861312,0.0005549589548980522,0.0005224682064529189,454.1056722163579,611.338127939765,512.5613380258178,2.8953015084706263e-07,3.079794416215383e-07,2.7297302675412985e-07,-1.0,-1.0,-1.0,75637.40095688438,10857.653765825546,1.0,1.0,1.0,1.0
vp_266,80.95397986570349,81.28746456187837,80.62438493759365,0.0007561314009094396,0.0007814268035909942,0.00071354730693031,744.2051051846977,734.265076115337,736.0294297998008,0.016614807428046628,0.013515035149133528,0.01478950801876372,1.483531217754276,1.6265322352214409,3.677773813433534,4.759684076906452e-06,8.045032188367313e-06,6.395436701696657e-06,109.06458562379659,111.48181684064915,110.25740830873977,0.0015149694054643835,0.0014618283819580187,0.0014753996957000929,11895.083837290458,12428.195486092043,12156.696086960157,2.2951322994931077e-06,2.1369422182979988e-06,2.1768042620719267e-06,-1.0,-1.0,-1.0,72030.34717598816,264.97802585728283,1.0,1.0,1.0,1.0,45.25354129533438,49.23138999277633,44.70556200399529,0.0007777338021391376,0.0008414861696473038,0.0007568397065653331,622.937333509398,699.842771274558,660.8161232468967,0.08510508269984812,0.090859489498397,0.08797963063563817,0.8268054009456608,0.5212241646580157,0.4178419382615831,-2.750637516282972e-06,-2.732406024407586e-06,-2.741295812462419e-06,81.85047246379847,77.94294099557403,76.23467361136684,0.0034705940249694705,0.003928373367437583,0.003868383114653762,6699.49984254703,6075.102051039536,5811.725460631633,1.204502288615379e-05,1.543211731399289e-05,1.4964387921738342e-05,-1.0,-1.0,-1.0,81034.16940891663,19024.743256796068,0.9749687108886108,0.9749687108886108,0.9699624530663329,0.9699624530663329,43.86016906405312,48.47331316685408,44.857590006042344,0.0007243727880041467,0.0007402811838789693,0.0006939554170018532,280.64237477364867,317.2202509760917,296.4598415646115,0.010822284588154662,0.009661322708540664,0.010230579459042216,0.2334698753198633,2.9097653490193034,1.6260491378893442,5.845487583466118e-06,3.390778303069673e-06,4.5335081597129006e-06,38.54267467290731,38.38534828517469,38.39071512543794,0.000993683220511661,0.0010380886920547778,0.0010028844015590667,1485.5377709415704,1473.4349629741637,1473.8470078425296,9.874063427264265e-07,1.0776281325719995e-06,1.0057771228904872e-06,-1.0,-1.0,-1.0,77175.88676560047,11085.650906718156,1.0,1.0,1.0,1.0
vp_267,77.57840650674912,46.03189458599216,56.976430715052324,0.0008059093145524024,0.0008191997699843344,0.0008089637893356458,724.8358229397763,730.6174207416908,726.8027041718733,0.09568191324488126,0.0962275280074786,0.0959275840261122,40.54446264050832,0.4328949650587259,16.467418965480245,1.6686432994346419e-06,2.7720695005272005e-06,2.136192809971585e-06,44.548381740325325,49.58582305477887,47.1227688911615,0.004076208801114707,0.00452149052580784,0.004449936832889094,1984.5583156817509,2458.7538480198396,2220.555347969818,1.6615478190285e-05,2.044387657497006e-05,1.9801937816703024e-05,-1.0,-1.0,-1.0,102685.76581734844,24939.205826678073,0.8786610878661087,0.8786610878661087,0.8776150627615062,0.8776150627615062,59.77591304540765,31.70422748127169,34.69502623190336,0.0006160918959772041,0.0006024699156213993,0.0005849681190213199,558.042797571788,620.2333107337042,570.6506043775662,0.0901538621164258,0.08780947671351191,0.08739323740873083,7.814049420028009,0.5955776623900675,0.5540877737513684,-2.433016310513039e-07,-8.366881490182092e-07,-5.399238439831088e-07,53.04820409914716,28.15651675787069,26.90543407006392,0.003448723760616096,0.0038807545776070556,0.003908371085016631,2814.1119581447742,792.7894359362531,723.9023824985562,1.1893695577038028e-05,1.5060256091618118e-05,1.5275364538194073e-05,-1.0,-1.0,-1.0,75275.03087188971,18199.50446369684,0.9711899791231733,0.9711899791231733,0.934446764091858,0.934446764091858,74.41276054172596,54.07604150906744,58.662820765137695,0.001009176229142058,0.0010216528465239764,0.0009761564552504469,334.70123995406584,336.98797657647566,260.8870316370208,0.07336335855663931,0.07401588159281372,0.07368174978403402,10.291577311367227,0.6098084291515661,0.13306890021748116,8.104778652319835e-06,1.3757798336220765e-06,8.248403040934699e-06,37.946934088052856,41.1264396885672,37.00638832324576,0.004352610494001958,0.004639033683984751,0.004411374860935551,1439.9698066830279,1691.3840414573556,1369.47277673086,1.894521811249597e-05,2.1520633521145124e-05,1.9460228163694156e-05,-1.0,-1.0,-1.0,75662.06519441081,26178.166479779597,0.952928870292887,0.952928870292887,0.9456066945606695,0.9456066945606695
vp_268,32.03324593178053,32.412708599707216,29.53542845044527,0.0005436457422187787,0.0005810920729782126,0.0005268988497482241,160.21513418389713,180.8879948085088,170.52642884983098,0.008346834119784374,0.007800524552323837,0.00807188652509327,0.0765032072858252,0.4773295661419334,0.5051060583694194,7.023157508974963e-06,5.24465936425401e-06,6.051041089639231e-06,24.374322392834223,28.864201977757578,27.014054092096455,0.0005608127776037177,0.0005773442342578675,0.000550505959807442,594.1075921098198,833.1421558127844,729.7591184907133,3.145109715235969e-07,3.3332636483080335e-07,3.03056811783513e-07,-1.0,-1.0,-1.0,69410.55046394463,30.953484141556505,1.0,1.0,1.0,1.0,26.642925637119625,25.212819345094857,20.764144398383316,0.0004265511725303677,0.00044166921804352004,0.00037732124541415494,280.81665425981583,257.74039820881285,261.1584307301455,0.03828559952231349,0.06584150399968615,0.039037685117595165,0.16502595862826724,0.4881053443390356,0.01955631129797152,-7.269459155983741e-07,-5.07255793683174e-07,-6.118391197143064e-07,36.499516785002314,33.03355267610985,35.14706187939031,0.0008459536937012777,0.0013785624588884221,0.0008504734926661283,1332.2147255386656,1091.2156024053243,1235.3159587536913,7.156376518868352e-07,1.9004344530564922e-06,7.23305161727723e-07,-1.0,-1.0,-1.0,67338.9056416116,12251.09464000625,0.9979140592407175,0.9979140592407175,0.9987484355444305,0.9987484355444305,29.46232779220529,27.036418021901525,25.936389270084295,0.0006628555791707458,0.000656387188882045,0.000634659964945784,123.97418294166809,94.47975112993687,106.19612699422257,0.006522988753163993,0.005581319463707145,0.006046631352632778,0.5544833201734846,1.0322153683962123,0.8973459200574342,2.736821403140737e-06,4.809566182683713e-06,3.449105932416285e-06,15.634465561682823,16.000261512861073,14.836339151392604,0.00048243474476333657,0.00042753997368282935,0.00042537853286873234,244.4365133994462,256.00836847994333,220.116959415145,2.327432829548657e-07,1.827904290967144e-07,1.809468962255552e-07,-1.0,-1.0,-1.0,71640.5411340783,11783.486475777752,1.0,1.0,1.0,1.0
vp_269,36.9054834403798,34.661734945410146,34.61629207936857,0.00048698724374309795,0.0004985096492822111,0.0004713497493770876,175.0413768805008,175.39358184004902,170.41684169898434,0.00709138255873543,0.0065761073700793355,0.006829779407650362,0.5623479225672305,0.8849615751387571,1.4053653950123857,3.570271908144635e-06,5.7168814402192535e-06,5.210756090003501e-06,26.99986827496558,26.249186883155787,26.396353907714342,0.0004886953248879608,0.0004767762491035355,0.00046754885863644827,728.9928868654928,689.0198120268377,696.7674996213062,2.388231205673495e-07,2.273155917092365e-07,2.1860193521224548e-07,-1.0,-1.0,-1.0,64651.69828233677,61.416703961056996,1.0,1.0,1.0,1.0,35.76013159052976,34.31617285907914,32.81000900753794,0.0003918819518652817,0.0004018128871319533,0.0003657158536073691,232.48690441510826,267.5104371279621,248.54712029734176,0.050965417769680416,0.050962605041281535,0.05096399316835761,0.4606759663943529,0.8676748474375742,0.4338055723736896,-2.482099593082201e-07,-1.7342989442018813e-07,-1.976400001600714e-07,33.95814063044661,36.77503066860157,35.37167741789345,0.0014889863724049397,0.0014877295810430222,0.0014862076803158375,1153.1553150771886,1352.4028806765862,1251.1555633555136,2.2170804172076217e-06,2.213339306310446e-06,2.2088132690297826e-06,-1.0,-1.0,-1.0,61970.53458172894,10626.801868395833,0.9991649269311065,0.9991649269311065,0.9991649269311065,0.9991649269311065,44.68842729246823,45.26015102249085,43.76963453766207,0.0006133159336341798,0.0006193767251431235,0.000591146277391169,269.8319718285043,279.2482898434596,273.9702504240472,0.006045120102508386,0.005967084711722445,0.005923447330288278,0.7254453257664045,1.4372356624358902,1.0555327910392414,9.613669589308053e-06,2.576438512664227e-06,5.3118398763021535e-06,37.54636429715906,38.16879989563764,37.77778625030655,0.00046839655080164485,0.00046970334574493325,0.00044869554118973976,1409.7294719349807,1456.8572854732279,1427.1611339738504,2.1939532880287785e-07,2.206212330039843e-07,2.0132768868355347e-07,-1.0,-1.0,-1.0,62020.93367564637,9978.4398016339,1.0,1.0,1.0,1.0
vp_270,71.99550569704431,92.47857497889498,79.5365965041913,0.0006321970377300108,0.000613394436175631,0.0005809565506875149,614.6616232061347,584.1526472322985,599.1995591559604,0.012927323963762404,0.01273290753895174,0.012829496535866423,0.5933183702055704,4.687060563060866,2.001138909397021,6.560305112547423e-06,4.913170683336551e-06,5.72307564121912e-06,113.80073159350788,106.68606634672314,110.53431045416019,0.0010204451030394056,0.0010111916849239097,0.001004037550935156,12950.606511217622,11381.916752537412,12217.833787576668,1.0413082083171033e-06,1.0225086236592555e-06,1.008091403687866e-06,-1.0,-1.0,-1.0,99654.27314580025,185.74839276386524,1.0,1.0,1.0,1.0,103.36084900670315,114.88956967446292,105.71368760182322,0.0005772736856206818,0.0006500709818444567,0.0005706107200962332,796.2936990550518,777.0266111191611,786.5298317670503,0.06611841454891934,0.09239684612717328,0.08244900222181703,0.33077904352446225,0.7770264686060621,0.4103145078407936,-1.345473449667949e-07,-5.048943807772829e-07,-3.188075494801537e-07,183.56809809430194,171.4844049889071,178.53267979102722,0.002477757156965919,0.0035209487303294244,0.003360197686480779,33697.24663795926,29406.901154399508,31873.91775336546,6.139280528895834e-06,1.2397079961608386e-05,1.129092849223078e-05,-1.0,-1.0,-1.0,71450.04264673751,15685.657395100909,0.9945765540258656,0.9945765540258656,0.9929078014184397,0.9929078014184397,33.78888089251187,57.44485596467982,39.89426784688949,0.0009991084031395216,0.000962202053177563,0.0009044873670239673,610.2748188717959,328.5971533949504,315.48827133845884,0.08317773472408402,0.07287079187532107,0.07169499734916784,0.6814908971416869,3.209320522222584,0.4157522422451728,3.227364940543173e-06,1.8708558828058398e-06,2.5041653961933238e-06,43.851104774316845,43.34240962938759,41.31715236256803,0.004382877296861765,0.0039732166864476165,0.003865363446706944,1922.9193899281133,1878.5644724816298,1707.1070793516608,1.9209613399346292e-05,1.578645083746578e-05,1.4941034575138186e-05,-1.0,-1.0,-1.0,78251.75242894934,18884.178406275074,0.9832810867293625,0.9832810867293625,0.9801462904911181,0.9801462904911181
vp_271,78.48934305846583,57.011406578872425,65.6507938373006,0.0011323533711588279,0.0007770666826226413,0.0008709519999481447,482.43022903715934,424.06763250882886,442.39144395308335,0.04272150463886642,0.04162031041893281,0.04178354834327371,3.5450568994408296,0.7098520745026038,0.7923878731369687,1.4550036674376968e-05,8.109901514627892e-06,1.3799777466490577e-05,61.70222210117725,56.81226692626862,57.48416084786239,0.0021692714156391845,0.0020152609153503654,0.0020622321228000694,3807.164212223006,3227.6336733015955,3304.4287483829153,4.705738474709232e-06,4.0612765569387925e-06,4.25280132830848e-06,-1.0,-1.0,-1.0,81134.2303792044,1612.652307261817,0.9947643979057592,0.9947643979057592,0.9926701570680628,0.9926701570680628,46.41829905222195,34.515444808800744,37.96825329689335,0.0010052141901268988,0.0005574600256257826,0.0006919390137947954,363.05758005003577,380.4034424071682,353.52421471047285,0.07874397495327394,0.07760083232874873,0.07817010727391338,0.26452878770197713,1.120754871134362,1.2244222483245868,-1.2758564438586975e-05,-1.2823908542863734e-05,-1.2790806256992047e-05,33.291521765875686,18.52008418015203,23.72639090390903,0.0031798163116961856,0.0022170812453778206,0.0024942429624646807,1108.3254214877745,342.9935180399175,562.9416253250972,1.0111231776129133e-05,4.9154492486060685e-06,6.221247955804587e-06,-1.0,-1.0,-1.0,86580.08041577887,19969.84563235405,0.9578639966624948,0.9578639966624948,0.9566124322069254,0.9566124322069254,68.09643431529449,49.85883712914042,57.36777257734971,0.0014726858069765182,0.0008380586508532258,0.001062365343423878,271.98860555670973,265.4134696447275,263.74527357034384,0.07785853210363312,0.07711904278037837,0.07748548276971635,0.3053232697028892,0.3586280387888885,1.7235203376351058,1.723914456645136e-06,3.420177432899842e-06,2.5566487545436963e-06,47.7722564775843,33.52526812092575,38.0114332286577,0.003645975815684151,0.0029445237609935747,0.0031143959256550776,2282.188488960095,1123.9436025799603,1444.869056096703,1.3293139648553708e-05,8.670220179055747e-06,9.699461981736947e-06,-1.0,-1.0,-1.0,73689.41113733474,12867.599081320299,0.9947698744769874,0.9947698744769874,0.9937238493723849,0.9937238493723849
vp_272,37.289251515617295,42.37629069019042,38.6005066042533,0.00066111682120029,0.0006518333182876543,0.0006316507306181058,217.87783999781854,193.47615185852757,205.5857445224341,0.07661030912885929,0.0738090090415977,0.07520481727653433,0.8832380790397667,4.056458881156855,2.7835432638950977,3.453546116614129e-06,3.654103459988401e-06,1.7069974715202332e-06,32.18614548633392,27.93966449160537,29.37001022650973,0.002859218352292646,0.002786836790527581,0.0028225471050018825,1035.9479612674534,780.624851903474,862.5975007052862,8.175129586087074e-06,7.766459297038067e-06,7.966772159954508e-06,-1.0,-1.0,-1.0,73384.32536635388,1820.3727832483266,0.9926854754440961,0.9926854754440961,0.9926854754440961,0.9926854754440961,22.591062535821504,27.407755117725223,21.00088074264624,0.0006703725575791562,0.0006437354020558697,0.000624867563659321,380.8953153248716,174.28981337893418,173.7555902415846,0.07050317118372644,0.06823401324760249,0.06936157036008757,0.5550697029864561,0.922602757019332,0.4171652799160335,-2.6230047660491445e-07,-1.9284586153872024e-07,-1.7298531096759726e-07,16.259252847190005,16.630270709339293,15.014173841330468,0.003932531919888648,0.0038027736066963674,0.003860662431258475,264.36330314885635,276.5659038659084,225.4254161376921,1.5464807300943095e-05,1.4461087103786497e-05,1.4904714408130601e-05,-1.0,-1.0,-1.0,76821.87541594448,15852.891234717788,0.9833124739257405,0.9833124739257405,0.982060909470171,0.982060909470171,31.58940436504207,36.818777532838745,32.02338380656989,0.0008290452823186837,0.0007707075356765797,0.0008008868832402337,124.9963981969952,136.53072327303695,129.7694997936399,0.051723195901341584,0.05125742320448876,0.05148890853296899,2.7887323160912874,1.4359608869393603,0.6204749966148545,3.7039562368810965e-06,6.171738532540177e-06,4.587079634788551e-06,15.356405143302426,18.011105684388603,15.681596373498692,0.0027557973564362715,0.0024371908470479098,0.0027158822249499018,235.81917892524524,324.3999279742155,245.91246482132732,7.594419069741142e-06,5.939899224934108e-06,7.37601625979883e-06,-1.0,-1.0,-1.0,73826.40699230238,12818.742187825317,0.9958202716823407,0.9958202716823407,0.9968652037617555,0.9968652037617555
vp_273,70.07257950885753,71.26311307692075,70.15830571214887,0.0007748698232321346,0.000840821481888134,0.0007647678395212887,440.38328704573934,445.44062374795516,439.3956151793325,0.06096640342996156,0.0662571882152987,0.06192944325821356,0.2676985975166381,0.7562223111024744,0.22737422392237225,7.397539195689508e-06,7.704993252874587e-06,7.473909867089949e-06,92.67699534044272,95.19316452826483,93.62115734011051,0.0032474039234632983,0.003593777913933513,0.0032710988882363383,8589.025465332441,9061.738572905298,8764.921101701728,1.0545632242124824e-05,1.2915239694676312e-05,1.0700087936621009e-05,-1.0,-1.0,-1.0,83350.33475024877,5308.257500736724,0.9832810867293625,0.9832810867293625,0.9832810867293625,0.9832810867293625,41.373118364143885,41.88979225612632,40.47747883961152,0.0009114261296439528,0.0008402803418919603,0.0007994401369212256,1213.6617191187981,1242.1014790013426,1227.6397170443242,0.10166721613518663,0.10173750246330618,0.10168554547341853,0.3101061575232715,0.2336948312706717,0.6945153493047449,-1.820274381751048e-07,-2.674367288339446e-07,-1.7732291606662623e-07,107.40665528249069,108.48478566239797,107.77367308814216,0.005304337539420663,0.004694927835399828,0.004671458170462639,11536.189598971785,11768.948720216427,11615.164610909738,2.8135996732107248e-05,2.2042347379612112e-05,2.1822521438382143e-05,-1.0,-1.0,-1.0,78540.2184140324,21748.483212207313,0.9736951983298539,0.9736951983298539,0.9678496868475992,0.9678496868475992,38.87454373151308,37.74607726881138,37.40308341843707,0.0009856587631198199,0.0009198752605645339,0.0009050769646628059,284.0418702306565,162.55131181870073,213.6085403084078,0.06356466840318753,0.05470002609757554,0.054459570947156505,2.295200987318039,0.7519319078920232,2.225415929509574,6.5510054723379975e-06,8.717415859446581e-06,8.452111937583134e-06,23.1640446682021,20.84166407468766,20.750205981800466,0.0038627693629492204,0.003600936666521966,0.0035921372624054667,536.5729653904621,434.3749614021262,430.57104828714785,1.4920987151339127e-05,1.296674487630233e-05,1.290345011196184e-05,-1.0,-1.0,-1.0,73011.93758217094,12956.209568046854,0.9906054279749478,0.9906054279749478,0.9822546972860126,0.9822546972860126
vp_274,49.29606990194382,47.65363874121953,45.4134740313479,0.0006776218296767542,0.0007428186937566833,0.0006377085553694778,422.92952373391,405.83141736254896,414.2316772539813,0.04958442893852788,0.05703775904278425,0.04917148522876976,3.210551124092437,0.5484029374805511,0.970222978697545,3.418445348854298e-06,1.3888331486916322e-06,1.0312860579623649e-06,58.918699169134065,59.38554354492832,59.55691543229886,0.002325874829212899,0.0030265321922403913,0.0022997172401942783,3471.413111782919,3526.6427821265775,3547.0261758099978,5.409693721166133e-06,9.15989711066743e-06,5.2886993848467875e-06,-1.0,-1.0,-1.0,83728.4338357231,3468.155110788101,0.9811715481171548,0.9811715481171548,0.9864016736401674,0.9864016736401674,36.41018258946691,24.865057474095494,26.075131026904856,0.0007026567869227867,0.0006529973126863225,0.0006080045204167895,456.99534159825083,455.2698889734942,455.5155923854364,0.0719842563473409,0.08445210862373348,0.08507813691281413,0.24766514588449826,0.6319861853745811,0.04190954901285563,-5.254732642417085e-07,-5.044287398296756e-07,-4.965502358474272e-07,49.00673058270143,45.711968549196754,45.675808271897644,0.003925837568782335,0.0036458917166189548,0.0037371724953213508,2401.6596424054837,2089.584068642753,2086.279461291153,1.5412200616462794e-05,1.329252640931071e-05,1.396645825978641e-05,-1.0,-1.0,-1.0,76886.85496008699,20748.436027056192,0.9720367278797997,0.9720367278797997,0.9753756260434057,0.9753756260434057,34.05342899534618,26.770696276560116,26.500114452115245,0.0010960953331937502,0.0009330600237732978,0.0009129353886399423,454.91309674603804,250.69334249480653,320.11957157880886,0.09063935272734837,0.07298613950365866,0.08171267898452797,1.155176279175603,0.6399613885603037,1.1085016842240276,6.1442127238200855e-06,3.443903142317508e-06,4.749700112891723e-06,29.99290931738247,18.92797782658359,18.631937051210617,0.005000902484879565,0.0037422295474426287,0.003917762297256075,899.5746093207281,358.26834460364,347.1490782802749,2.500902566327461e-05,1.400428198575266e-05,1.5348861417801198e-05,-1.0,-1.0,-1.0,76284.23620117917,18184.528233306784,0.9769633507853404,0.9769633507853404,0.9780104712041885,0.9780104712041885
vp_275,44.94135711611015,44.79205279658476,41.39220684955557,0.0007641045906972823,0.0006813897521866092,0.000643896368534596,775.1239432102777,579.9674790204941,544.2854618842489,0.05511173291271307,0.057872108235826225,0.05604583885575908,0.3596730437775779,2.0274671969938662,1.3321278662863791,7.049110833287528e-06,6.937870879150908e-06,6.5478673087403034e-06,61.08957378251314,47.1983462520418,45.26952637928676,0.0026040399397307496,0.0020965144974914793,0.0020250425765751968,3731.9360249291167,2227.6838889276282,2049.3300186049396,6.781024007712926e-06,4.3953730381919505e-06,4.100797436942312e-06,-1.0,-1.0,-1.0,76132.72249018023,2142.5298093515676,0.9895506792058516,0.9895506792058516,0.9864158829676071,0.9864158829676071,65.57795377823624,71.28054747987755,66.72565922829558,0.001117061315788785,0.00116659027112279,0.0011675396288263978,994.0850802052021,1113.3611135584233,1053.6405066615494,0.08617631918559696,0.08920360377779532,0.08867566091719206,0.049897262763272,0.5509565906553842,1.4591078611920765,1.2532108814201572e-05,-4.837262549089944e-07,3.3232961607841137e-06,131.623312556281,141.45738190578558,138.5341417832261,0.004667624920779944,0.005365462491017451,0.005594800016776772,17324.696408288444,20010.190895639276,19191.70843961499,2.178672240108598e-05,2.8788187742515188e-05,3.1301787227725374e-05,-1.0,-1.0,-1.0,80880.95461745145,23023.159401200486,0.9586638830897704,0.9586638830897704,0.8668058455114822,0.8668058455114822,41.66834580515699,42.703054300319174,40.023636688570875,0.0008283659051889354,0.0007810340034328151,0.0007559578728552979,184.3277441709343,174.15541655985993,177.7577588850615,0.028275215807195782,0.02754910139167856,0.028373685725568344,0.8283624400578921,1.015788177394238,0.5627517398472349,7.840489936222566e-06,6.441540897772032e-06,7.138069613404306e-06,28.217304118003884,27.914843547382695,27.749967447837594,0.0012123866658113544,0.0011661684998757204,0.0011743513695732853,796.2162516879189,779.2384902748532,770.060693356046,1.4698814274371725e-06,1.3599489701023881e-06,1.3791011392186508e-06,-1.0,-1.0,-1.0,103628.81716415122,28086.927958719778,0.9425287356321839,0.9425287356321839,0.9320794148380356,0.9320794148380356
