"Horizontal_mean_delta_l","Horizontal_mean_delta_r","Horizontal_mean_geschwindigkeit_l","Horizontal_mean_geschwindigkeit_r","Horizontal_mean_geschwindigkeit_m","Horizontal_max_delta_l","Horizontal_max_delta_r","Horizontal_max_geschwindigkeit_l","Horizontal_max_geschwindigkeit_r","Horizontal_max_geschwindigkeit_m","Horizontal_min_delta_l","Horizontal_min_delta_r","Horizontal_min_delta_m","Horizontal_min_geschwindigkeit_l","Horizontal_min_geschwindigkeit_r","Horizontal_min_geschwindigkeit_m","Horizontal_standardabweichung_delta_l","Horizontal_standardabweichung_geschwindigkeit_l","Horizontal_standardabweichung_geschwindigkeit_r","Horizontal_standardabweichung_geschwindigkeit_m","Horizontal_varianz_delta_l","Horizontal_varianz_geschwindigkeit_r","Horizontal_tendenz_l","Horizontal_tendenz_r","Horizontal_tendenz_m","Horizontal_Kovarianz_blick_x","Horizontal_Kovarianz_blick_y","Horizontal_links_verhaeltnis_x","Horizontal_rechts_verhaeltnis_x","Horizontal_sacc_m","Horizontal_sacc_rate_m","Horizontal_sacc_l","Liegende_8_langsam_mean_delta_l","Liegende_8_langsam_mean_geschwindigkeit_l","Liegende_8_langsam_mean_geschwindigkeit_r","Liegende_8_langsam_mean_geschwindigkeit_m","Liegende_8_langsam_max_delta_l","Liegende_8_langsam_max_delta_r","Liegende_8_langsam_max_geschwindigkeit_l","Liegende_8_langsam_max_geschwindigkeit_r","Liegende_8_langsam_max_geschwindigkeit_m","Liegende_8_langsam_min_delta_l","Liegende_8_langsam_min_delta_r","Liegende_8_langsam_min_delta_m","Liegende_8_langsam_min_geschwindigkeit_l","Liegende_8_langsam_min_geschwindigkeit_r","Liegende_8_langsam_min_geschwindigkeit_m","Liegende_8_langsam_standardabweichung_delta_l","Liegende_8_langsam_standardabweichung_geschwindigkeit_l","Liegende_8_langsam_standardabweichung_geschwindigkeit_r","Liegende_8_langsam_standardabweichung_geschwindigkeit_m","Liegende_8_langsam_varianz_delta_l","Liegende_8_langsam_tendenz_l","Liegende_8_langsam_Kovarianz_blick_x","Liegende_8_langsam_Kovarianz_blick_y","Liegende_8_langsam_links_verhaeltnis_x","Liegende_8_langsam_rechts_verhaeltnis_x","Liegende_8_langsam_sacc_m","Liegende_8_langsam_sacc_rate_m","Liegende_8_langsam_sacc_l","Liegende_8_schnell_mean_delta_l","Liegende_8_schnell_mean_delta_r","Liegende_8_schnell_mean_geschwindigkeit_l","Liegende_8_schnell_mean_geschwindigkeit_r","Liegende_8_schnell_mean_geschwindigkeit_m","Liegende_8_schnell_max_delta_l","Liegende_8_schnell_max_delta_r","Liegende_8_schnell_max_delta_m","Liegende_8_schnell_max_geschwindigkeit_l","Liegende_8_schnell_max_geschwindigkeit_r","Liegende_8_schnell_max_geschwindigkeit_m","Liegende_8_schnell_min_delta_l","Liegende_8_schnell_min_delta_r","Liegende_8_schnell_min_delta_m","Liegende_8_schnell_min_geschwindigkeit_l","Liegende_8_schnell_min_geschwindigkeit_r","Liegende_8_schnell_min_geschwindigkeit_m","Liegende_8_schnell_standardabweichung_delta_l","Liegende_8_schnell_standardabweichung_geschwindigkeit_l","Liegende_8_schnell_standardabweichung_geschwindigkeit_r","Liegende_8_schnell_varianz_delta_l","Liegende_8_schnell_tendenz_l","Liegende_8_schnell_tendenz_r","Liegende_8_schnell_tendenz_m","Liegende_8_schnell_Kovarianz_blick_x","Liegende_8_schnell_Kovarianz_blick_y","Liegende_8_schnell_links_verhaeltnis_x","Liegende_8_schnell_rechts_verhaeltnis_x","Liegende_8_schnell_sacc_m","Liegende_8_schnell_sacc_l"
85.3747191098,91.1279211115,9.879366E-4,0.0010333711,9.648909E-4,657.6762557387,653.3332405722,0.0610263774,0.0923853032,0.0914582264,1.0867733286,1.7450846011,2.8552356844,9.15366509312467E-6,4.28990527209805E-6,4.8871842369061E-6,110.7249211166,0.0039025507,0.004648252,0.0045866211,12260.0081562708,2.16062470380508E-5,-1.0,-1.0,-1.0,109858.607499207,5706.3057300545,0.9791231733,0.9770354906,358.0,408.0,400.0,40.5246587972,8.097131E-4,7.733992E-4,7.127037E-4,558.4218078901,394.8482305688,0.1039027797,0.1022123282,0.1030119799,0.6790658744,1.1962801893,0.462615198,-2.95810770434653E-7,-8.34708861252004E-7,-5.54215547807813E-7,44.2902168284,0.0042976156,0.0042526992,0.0041880479,1961.623306703,-1.0,83830.7503626444,13414.3199219544,0.9795577806,0.9803921569,439.0,642.0,679.0,55.6514085978,56.5970014925,6.958901E-4,6.871657E-4,6.550325E-4,316.9444117328,300.8948171064,306.5348293883,0.0323735654,0.0330510038,0.0327060809,2.4418361269,1.7535650048,2.4438308525,6.75163965739849E-6,6.60850871935679E-6,6.67069108510255E-6,48.4729215567,0.0013311586,0.0013063333,2349.6241242403,-1.0,-1.0,-1.0,75467.6994675125,7451.1998902009,0.9989539749,0.9989539749,447.0,491.0
38.003562009,34.3205504831,6.906684E-4,6.65258E-4,6.38281E-4,152.3137553902,187.9767106521,0.0743344163,0.0742281601,0.0742756086,0.4642868252,0.6633755944,1.3303166751,3.75177700113558E-5,1.1345E-5,1.42221275254308E-5,22.1190556827,0.0031050282,0.0029059347,0.0029983736,489.2526242949,8.44445653147139E-6,-1.0,-1.0,-1.0,89078.7844009356,15323.074675662,0.9342379958,0.9342379958,348.0,418.0,401.0,34.219242644,4.698412E-4,4.926477E-4,4.434691E-4,274.5870988912,267.2081118497,0.0526684987,0.0688171167,0.066444944,0.9863820407,0.4128598444,0.5882007903,-5.26623903727352E-7,-1.19E-7,-2.12336328315336E-7,35.6367639,0.001542522,0.0020087136,0.0019826019,1269.9789412663,-1.0,70396.8665761088,12632.7085878024,0.9958263773,0.9933222037,390.0,617.0,636.0,46.6631156729,47.4779531164,6.341604E-4,6.544095E-4,6.098015E-4,287.6049749923,276.2944456913,280.0983298733,0.0082665531,0.009133444,0.0086310282,1.0514945119,0.8630377627,1.3781053876,5.46947816728855E-6,1.88570357100768E-6,3.6705955516686E-6,45.7530212136,7.364396E-4,7.748684E-4,2093.3389501698,-1.0,-1.0,-1.0,66560.2772885994,11698.3895932959,1.0,1.0,489.0,530.0
91.6643335546,93.8710016184,0.0012144522,0.0011087718,0.0011459286,588.9355045561,589.1428010144,0.0833056462,0.0585049897,0.0829944768,0.9612807579,0.6934375405,0.8229115499,5.01257961921404E-6,2.45429146021784E-6,4.17138447254028E-6,130.6026154258,0.0051476977,0.0041173187,0.0049023827,17057.0431560491,1.69523136264619E-5,-1.0,-1.0,-1.0,118256.515522813,7829.7817434455,0.9540709812,0.9697286013,242.0,289.0,311.0,60.6892227058,7.233213E-4,6.611155E-4,6.540336E-4,585.6603302453,587.862429395,0.0791198158,0.0720121504,0.0721181175,0.697825831,0.7000725229,0.9908136563,-1.53566797949755E-7,-3.49213362581272E-7,-2.5092201792734E-7,84.0877402089,0.004065675,0.0033250125,0.0037356349,7070.7480534355,-1.0,62982.6131373522,14694.3462954917,0.9845640384,0.9891531081,299.0,404.0,416.0,54.3593503961,54.8382865744,8.524785E-4,7.852985E-4,8.104274E-4,495.9488559467,230.3498323516,290.3654365651,0.0717079407,0.0606935345,0.0610712926,1.1710428457,1.8490558429,3.2303948505,7.6202832726472E-6,4.29318833762679E-6,5.92841105809966E-6,41.2147498363,0.0035621175,0.0027381921,1698.6556040688,-1.0,-1.0,-1.0,69425.8267463545,11139.4616750437,0.9864300626,0.9916492693,385.0,417.0
51.5680323649,55.5045591505,7.934845E-4,7.741501E-4,7.520947E-4,316.2363545656,287.2072940816,0.0917160573,0.0909538515,0.0913097315,1.4959011026,3.9775637911,1.0391024687,3.787E-6,7.86926994159847E-6,5.35890878643885E-6,48.4098885913,0.0037646569,0.0036760295,0.0037173826,2343.5173134222,1.35131925783009E-5,-1.0,-1.0,-1.0,82039.0163331679,1151.5151068257,0.9958202717,0.9958202717,230.0,322.0,287.0,44.2490520341,5.368452E-4,5.243504E-4,4.935573E-4,499.1937215829,433.7025080278,0.0693354303,0.0654956455,0.0674110139,4.610910444,1.0328004026,0.2587529847,-8.54859656845627E-7,-8.87524195065982E-7,-8.56715608650394E-7,41.2013166193,0.0026707077,0.0024904637,0.0025788449,1697.5484911606,-1.0,76132.9483062803,15223.7803587245,0.9941593659,0.9949937422,323.0,510.0,486.0,46.0528558058,41.4963757807,7.938897E-4,7.448679E-4,7.653323E-4,151.619576392,141.9866032988,132.2296113701,0.0694602013,0.0447568006,0.0677903122,0.9099330647,1.2136811939,1.2494370396,6.93062322205256E-6,9.90907090833908E-6,8.40812346150206E-6,24.3238122786,0.002793313,0.0020542065,591.6478437661,-1.0,-1.0,-1.0,73058.3193889351,14087.5766237728,0.9916492693,0.993736952,481.0,496.0
112.6691751494,119.218092213,7.244146E-4,9.810879E-4,9.37686E-4,511.1293021182,500.806895011,0.0150949662,0.072338007,0.0726516961,1.3685507984,3.1291281617,2.3045422184,2.66436033160509E-6,1.53523730264475E-6,1.84724285746079E-6,123.7163551515,0.0018335986,0.004322657,0.0043480738,15305.7365319618,1.86853633352584E-5,1.0,1.0,0.0,84460.5701338511,296.5964542272,1.0,0.993736952,157.0,195.0,212.0,92.3663920566,6.475855E-4,0.0011568687,0.001066966,471.6508214533,449.8826258397,0.0836266152,0.0828112976,0.0832189415,0.3834232407,1.0832944998,0.7871443301,-2.16209529787722E-6,-2.20594758731524E-6,-2.15636379067267E-6,115.3352176178,0.003619935,0.0060216918,0.0060669665,13302.2124229404,-1.0,55592.9172386308,14090.4777048053,0.9870725605,0.9733110926,376.0,415.0,587.0,108.6755980392,112.8861651798,7.970785E-4,0.0017460214,0.0016221141,557.5970248732,439.8152873229,437.9110228185,0.0799997701,0.0865876748,0.0854908404,1.1812604009,2.3916800507,2.7644421913,9.27078055230194E-6,9.38642179617218E-6,2.4299331362531E-6,100.8385438076,0.0044117965,0.0081158562,10168.4119172457,-1.0,-1.0,-1.0,39919.0448530717,9908.2821082245,0.9853709509,0.9519331243,286.0,367.0
161.2812012796,164.6358851316,8.741707E-4,9.369503E-4,8.390738E-4,727.7404447076,738.7321775193,0.0494323916,0.0498031959,0.0496156147,1.9291480057,0.189170682,2.0739602735,1.65826053386346E-5,1.07521413401208E-5,2.00574800254066E-5,192.8545443327,0.0026616631,0.0026516626,0.0026561562,37192.8752697887,7.03131465116506E-6,-1.0,-1.0,-1.0,125250.997915981,585.5336542321,0.9979101358,0.9979101358,285.0,350.0,417.0,57.9273340975,7.48794E-4,7.60013E-4,6.749503E-4,514.8443946887,505.7194939085,0.0713829989,0.0698136573,0.0705904965,1.0902908431,0.5215956041,0.4700045393,-7.01E-7,-9.29492577441778E-7,-8.10329697361169E-7,73.3953149704,0.0033829493,0.003298093,0.00327648,5386.8722595997,-1.0,87852.9085884749,14711.8903104144,0.9858037578,0.9845511482,540.0,747.0,900.0,64.623000549,62.5153677481,0.0011246465,0.0011689417,0.0010975614,367.7645967449,401.0793805099,383.3506056856,0.0712526328,0.0697517408,0.0705005267,0.6305562038,2.3951870285,1.5742539875,7.3474263773538E-6,1.40615659135531E-5,1.58202423729031E-5,57.7216876692,0.0049666451,0.0049555657,3331.7932273754,-1.0,-1.0,-1.0,78483.0467154653,12541.4901616749,0.990605428,0.9926931106,508.0,547.0
61.324541871,56.5077886847,0.0012544912,8.935749E-4,8.754846E-4,699.8466357706,673.5392241763,0.0966175948,0.0936766595,0.0932092133,1.1324193398,0.8085452206,0.2669422381,8.19287096735318E-6,5.40525104844323E-6,6.66554715142617E-6,101.4391100676,0.0066448858,0.0037650104,0.0039149274,10289.8930512965,1.41753033430659E-5,-1.0,-1.0,-1.0,86289.268527336,12236.8921231918,0.9478079332,0.9394572025,271.0,335.0,327.0,45.555267064,6.510631E-4,5.89906E-4,5.780957E-4,764.3471213141,725.9148267228,0.0611211262,0.0598217915,0.0601011449,0.1647265153,0.1715715005,0.7146243411,-1.78356673887425E-5,-1.87151018134342E-5,-1.82752229903474E-5,109.6157146011,0.0031474655,0.0028638175,0.0028765422,12015.604887515,-1.0,85681.8708837874,23152.0523555977,0.979966611,0.9791318865,323.0,528.0,413.0,34.1282698675,34.3057298778,8.031772E-4,8.01546E-4,7.837877E-4,135.243490102,134.7109576477,127.5761155754,0.0544167076,0.054461347,0.0544376262,0.335445892,0.8945852514,0.9129852389,5.15956934649605E-6,6.90582331755752E-6,5.51032161740591E-6,21.3683945145,0.0027606081,0.0028165447,456.6082841289,-1.0,-1.0,-1.0,79546.3222695726,13216.8548457527,0.990605428,0.9916492693,556.0,548.0
39.0564935727,53.9691632729,7.569491E-4,7.32724E-4,7.392614E-4,298.7310362956,306.6694577247,0.0751316644,0.0696005139,0.074793295,0.9918477646,1.3018930637,1.6156632722,4.73388706244278E-6,6.88577831158032E-6,5.43464302138816E-6,45.6183096178,0.0033208753,0.0024905099,0.0033108241,2081.0301723822,6.20263980983447E-6,-1.0,-1.0,-1.0,79259.9234020077,761.5939521257,0.9958158996,0.9989539749,312.0,385.0,427.0,18.4282629891,8.444347E-4,8.546874E-4,7.210902E-4,122.0711293874,214.9443147066,0.0966593966,0.0765431233,0.0720384046,0.3478870087,0.7359852085,0.4131048002,-7.49845076931639E-7,-3.05518918255885E-7,-4.96E-7,12.0082497568,0.0053157568,0.0050512678,0.0042253162,144.1980622228,-1.0,58969.3611407154,12784.7100212276,0.9649561952,0.953274927,306.0,410.0,454.0,38.2632772486,47.8908680589,0.0024771966,0.002464806,0.0025624505,512.2569764862,244.7234900939,128.39788915,0.0667227008,0.0960206248,0.0954202404,1.5827866128,2.1115474669,1.3035165332,4.83732600994332E-6,9.5243612981493E-6,7.02787453404534E-6,44.5427081122,0.0088282602,0.0100727813,1984.0528459643,-1.0,-1.0,-1.0,78568.2911534137,28598.1433869354,0.8121085595,0.8027139875,463.0,522.0
32.3255580732,38.4788472448,5.729113E-4,5.186541E-4,5.488986E-4,136.2919787664,126.765994159,0.0492998444,0.0087427323,0.0500143155,1.8153039348,3.3957423723,1.8383865464,3.26415035281238E-6,2.6003080759185E-6,2.932E-6,18.0533664419,0.0016834264,5.877068E-4,0.0017023916,325.9240398846,3.45399245383746E-7,-1.0,-1.0,-1.0,62324.4396463483,71.9159425197,0.9989550679,1.0,309.0,369.0,360.0,27.3628773383,4.169909E-4,3.972954E-4,3.841846E-4,74.147315476,74.5986906418,0.0551791003,0.0541646361,0.0546695551,0.5139395545,0.3309132657,0.3324044248,-3.56781907864765E-7,-3.99472694922876E-7,-3.29236649810499E-7,13.2372927159,0.0018915527,0.0018639389,0.0018763109,175.2259184467,-1.0,70940.0682552522,10673.8644558063,0.9987484355,0.9987484355,151.0,335.0,258.0,27.8701817848,32.7687529068,0.0010054408,9.228588E-4,9.935633E-4,111.9672078277,101.0521728115,106.433972953,0.0777336999,0.0604761131,0.0775126228,0.3447223143,1.828102692,0.2960749783,3.38485073512475E-7,1.78945229951123E-6,8.33270295972129E-7,17.9476393662,0.0045921592,0.0038437036,322.1177588195,-1.0,-1.0,-1.0,72272.7925886873,13106.4431386227,0.9926701571,0.9937172775,679.0,643.0
68.7893307184,45.8568496931,0.0011039774,0.0010329584,0.0010531044,278.9498171059,261.4689124089,0.100281958,0.1017563516,0.1010178262,3.3775575769,2.3140459545,0.7138655324,3.16271665553427E-6,2.37105606047355E-6,2.29533485256309E-6,57.4206027626,0.004631191,0.0049241502,0.0048127301,3297.1256216255,2.42472547705355E-5,-1.0,-1.0,-1.0,93913.7972497232,2298.6997234994,0.9864016736,0.9822175732,466.0,576.0,466.0,33.8623919096,7.042731E-4,6.609214E-4,6.169247E-4,198.0236305789,256.9643729038,0.0899446412,0.0930688759,0.0914879276,0.5857942937,0.8397751452,0.1844624065,-8.44336127986048E-7,-3.94499386775513E-7,-5.7364823885257E-7,20.5426089637,0.0034054509,0.0035645878,0.0034369117,421.9987830348,-1.0,82085.6251192328,18196.3255253397,0.9707968294,0.9716312057,621.0,977.0,749.0,63.0216265084,38.2612877661,0.0014451349,0.0014196521,0.0014415744,419.858918293,551.436089973,249.5026064131,0.0730205389,0.0754030127,0.076011593,0.6318183533,0.6512875136,0.8231509405,9.67374112510864E-6,3.73175858726772E-6,1.0409206369605E-5,90.2636858157,0.005979949,0.0064652453,8147.532977041,-1.0,-1.0,-1.0,49257.8924879511,21392.7162059557,0.9613375131,0.8317659352,567.0,550.0
58.9221594412,50.8678055885,7.569035E-4,7.293576E-4,6.893297E-4,447.8966225937,345.7928624526,0.045991684,0.0463713034,0.0448490222,5.1004805353,1.3222093673,7.6275051063,1.61188602319043E-6,4.15879725225508E-6,2.10342567682663E-6,34.5982490206,0.002684064,0.0024956562,0.0024981111,1197.0388352931,6.22829964882519E-6,-1.0,-1.0,-1.0,83402.7500760694,7300.1769310008,0.9633891213,0.9665271967,291.0,365.0,370.0,72.8905199033,0.0011336836,0.0010041319,8.87117E-4,1037.3163913727,1027.2169380597,0.1313889173,0.0952122871,0.0769761688,0.3722551427,0.8424914963,1.2811685899,-4.49677167252952E-7,-8.43171153190137E-7,-6.42E-7,139.4587677625,0.006678935,0.0052488583,0.0046721275,19448.7479058421,-1.0,87637.1880156155,27905.1870335819,0.9249061327,0.802252816,407.0,655.0,568.0,40.8613859797,44.9350414045,7.106062E-4,6.974822E-4,6.709062E-4,154.3181397472,143.2882983109,148.3015931436,0.0067839325,0.0057533407,0.0059896605,2.2287120627,1.1249842469,2.6732950563,7.00877087198904E-6,2.64485930243421E-6,4.77616378178595E-6,21.4571119581,6.192801E-4,5.840376E-4,460.4076535814,-1.0,-1.0,-1.0,71964.3186888978,14887.5066013372,1.0,1.0,566.0,565.0
70.785373554,74.1350147467,7.914581E-4,9.366196E-4,8.767674E-4,660.4428417395,674.3791278225,0.0607484855,0.0500205639,0.0620134356,2.7366928156,1.4664927853,0.3210959487,9.184E-6,3.8026E-5,1.65155904970129E-5,105.4942391068,0.0027443651,0.002729587,0.0033303924,11129.0344847148,7.45064507620959E-6,-1.0,-1.0,-1.0,90781.8391420979,348.5166412995,0.9958158996,0.9947698745,397.0,448.0,518.0,28.9739667246,5.24806E-4,6.831359E-4,6.199814E-4,381.6963505006,364.2877730289,0.1302534939,0.0642921189,0.0633859384,0.6517089857,1.2165682439,0.0926577301,-2.36220151102513E-7,-5.35307296968707E-7,-2.03857249499989E-7,36.761509967,0.0028736021,0.0030474261,0.003279628,1351.4086150521,-1.0,72794.4915291636,15193.5655204309,0.9849749583,0.9808013356,520.0,731.0,889.0,33.9071978987,39.0454782836,7.147757E-4,8.29215E-4,7.915772E-4,119.9269248537,130.4005069801,125.1370894087,0.0515263558,0.0464236468,0.0502399751,0.5985267153,1.6029931471,1.7046868505,4.9383482474199E-6,4.52040472903738E-6,4.68841249243042E-6,23.1230615886,0.0017264875,0.0022063132,534.6759772284,-1.0,-1.0,-1.0,71372.7739007492,12233.2227570511,0.9926778243,0.9937238494,556.0,599.0
98.4155449361,105.3599210775,0.0023251998,0.0024475829,0.0027064714,681.0242214568,811.655147914,0.1142635495,0.1146698772,0.1144661813,0.3565214346,0.70001874,0.7550370514,1.15853639588798E-5,1.19943670758342E-5,1.81710065878202E-6,148.2471976038,0.0103360567,0.0105461461,0.0115131068,21977.231597382,1.112212E-4,-1.0,-1.0,-1.0,122751.757826852,18659.4340717354,0.942408377,0.9308900524,268.0,299.0,331.0,37.6917533987,0.0014606808,0.001348612,0.0013582654,472.8408294418,340.5027883864,0.0846136588,0.0997667589,0.0816703545,0.9482631836,0.3599156847,0.4640850036,-5.74933984174445E-7,-6.3E-7,-6.02428662637698E-7,50.636372727,0.0072032267,0.0068014086,0.0068926595,2564.0422429475,-1.0,95052.5416953582,28517.0482616478,0.9115561118,0.9215686275,349.0,490.0,558.0,34.5799703483,42.2946721776,0.0037890661,0.0040236401,0.0044165507,334.2802722824,195.1984365232,169.8148406813,0.1046533978,0.1024810038,0.1035647907,1.3239449309,0.7445711531,0.48603587,3.65725215018878E-6,1.01816307755672E-5,6.46708979234511E-6,22.3962416198,0.0132713525,0.0135643262,501.5916386929,-1.0,-1.0,-1.0,84450.1348729669,30225.7198570499,0.7497382199,0.832460733,432.0,510.0
31.6439182249,39.9955551813,0.0010952889,0.0010366243,0.0010141655,521.2998517862,209.1187221162,0.0839148739,0.0718297533,0.0712446644,0.6237195634,4.1294146209,0.500199741,3.6294038401936E-6,3.10243004075431E-6,3.35674333211402E-6,31.3096312988,0.0057120071,0.005322989,0.0052775536,980.2930120667,2.83342115920893E-5,-1.0,-1.0,-1.0,90725.2464146925,14413.9901223776,0.9373040752,0.9362591432,237.0,303.0,286.0,16.7224060196,6.663456E-4,6.726201E-4,6.360421E-4,84.2730591122,477.3211090293,0.10074669,0.0963491167,0.1013486547,0.3897760631,1.0796717737,0.1714431758,-2.82890268410171E-7,-2.64408691663622E-7,-2.69086955525546E-7,10.840667473,0.0046332679,0.0043700915,0.0045608063,117.5200712603,-1.0,79025.6619391824,18950.1839311106,0.9653733834,0.9662077597,270.0,354.0,412.0,25.6681894568,33.7133557249,6.2792E-4,6.256853E-4,6.141773E-4,108.9808856796,107.6753999272,107.6144045201,0.0036487798,0.004162583,0.0038041236,1.5265099071,2.716403132,0.7552622512,2.28677776481133E-6,3.091E-6,2.66529193225725E-6,15.9509736086,3.929704E-4,4.188225E-4,254.4335590619,-1.0,-1.0,-1.0,70772.7628324863,11040.3081751717,1.0,1.0,657.0,637.0
83.7864771551,74.5652368446,7.504781E-4,7.369883E-4,7.203617E-4,567.5826225927,579.5125187407,0.0471159964,0.0395825008,0.0469580088,1.2141395304,0.822655956,0.9467661758,6.40913559519236E-6,3.92426932429853E-6,4.90669141097706E-6,130.5340522118,0.0020140422,0.0018189535,0.0019967911,17039.1387868258,3.30859178893186E-6,-1.0,-1.0,-1.0,86913.9996663677,10649.7579593288,0.9937238494,0.9947698745,347.0,386.0,398.0,54.954679801,4.697882E-4,4.676969E-4,4.329291E-4,363.2912087909,372.3084228032,0.0506798362,0.051129744,0.0510500071,0.1961645778,0.1268936091,0.2006287385,-3.69106770629774E-7,-3.10127812568714E-7,-3.37573686213792E-7,74.1954002973,0.00125963,0.0012765285,0.0012650114,5504.9574252787,-1.0,61684.9888690545,12017.8200104879,0.9979123173,0.9991649269,345.0,519.0,506.0,32.4857336446,33.0521720048,6.364018E-4,6.59124E-4,6.250907E-4,206.836801837,223.4374271181,215.0584809385,0.0073758318,0.0062906114,0.0067343146,0.9819800624,1.0531494173,1.1440127645,1.58670783967564E-6,1.236E-6,1.39962463982689E-6,28.2869711907,5.459488E-4,5.550035E-4,800.1527391436,-1.0,-1.0,-1.0,71540.2649538981,13397.3814941797,0.9958202717,0.9968652038,619.0,596.0
41.4630917994,42.8202811211,5.577515E-4,5.442347E-4,5.335348E-4,275.6552710299,270.1603330688,0.0116868682,0.0110251776,0.0113543857,0.6235935042,2.3960010004,3.1170227149,2.47175661182284E-6,2.02213842644747E-6,2.17981817892701E-6,40.265672065,9.381169E-4,9.300818E-4,9.289568E-4,1621.3243468498,8.65052188750447E-7,-1.0,-1.0,-1.0,73818.6451804492,68.4689187375,1.0,1.0,224.0,307.0,281.0,33.4074893204,3.743429E-4,3.726909E-4,3.516702E-4,213.0036811536,211.5699051195,0.0074133565,0.0074229647,0.0073952325,0.7496380704,0.4290108276,0.4813548369,-6.45771757654034E-7,-9.3850714066933E-7,-7.76870930824776E-7,31.6485507048,4.539162E-4,4.522033E-4,4.423075E-4,1001.6307617124,-1.0,65712.9877484592,11872.1030783522,1.0,1.0,217.0,348.0,340.0,41.8255334502,41.9171649007,7.076707E-4,7.13831E-4,6.952385E-4,271.2540890295,285.4475641169,277.3106220644,0.0572414976,0.0568337774,0.0570375925,1.1827604737,1.0852390033,1.2775742931,6.00370956617587E-6,6.07127902238589E-6,6.03705565457235E-6,34.2720980596,0.0019191415,0.0019038263,1174.5767054098,-1.0,-1.0,-1.0,68434.6581419069,12449.7658131405,0.9989550679,0.9989550679,607.0,596.0
47.381155476,36.3987843581,5.728441E-4,5.656882E-4,5.32243E-4,208.5706312127,175.6564350843,0.0099435684,0.0094677326,0.0087231448,3.5584599636,0.4556238778,1.2513014387,1.24086024695274E-5,1.11196704761474E-5,1.31826105722665E-5,27.9589238307,6.778821E-4,6.415971E-4,6.441093E-4,781.7014217734,4.11646894429323E-7,-1.0,-1.0,-1.0,71275.6164531282,79.467434766,1.0,1.0,368.0,462.0,452.0,48.1214641119,4.407603E-4,4.318842E-4,3.952759E-4,420.8948463588,423.3804359984,0.0493264215,0.0489565558,0.049141378,1.9576900333,0.2153923606,0.6250956281,-4.52668051336206E-7,-7.85E-7,-6.05277086603951E-7,54.4277518696,0.0011295714,0.0011225103,0.0011198598,2962.3801735755,-1.0,66872.1528601639,11293.5780043832,0.9995826377,0.9995826377,374.0,625.0,586.0,39.0869538153,31.1191994062,6.349201E-4,6.306568E-4,6.084443E-4,129.6632244805,117.6323765446,123.5326849986,0.0062578447,0.0052078711,0.0057307971,2.0983048336,0.2535550596,0.9820731804,6.69453053419127E-6,9.73634445536762E-6,8.19616627013444E-6,17.9831425254,4.241754E-4,3.870743E-4,323.3934150899,-1.0,-1.0,-1.0,71295.0005928337,10314.4425202345,1.0,1.0,633.0,611.0
71.4703981442,66.6653804398,6.029015E-4,6.080267E-4,5.757582E-4,638.6742390868,574.6988623655,0.0156805241,0.0115553778,0.0136132128,1.0606149701,1.8715500748,0.8102265776,4.87939012842542E-6,6.13159679292253E-6,5.50255759571299E-6,111.9621776938,0.0010813986,0.0010725331,0.0010629638,12535.5292339414,1.15032729886882E-6,-1.0,-1.0,-1.0,65007.209278402,1003.2897991991,1.0,1.0,302.0,364.0,358.0,45.6137764711,4.369659E-4,4.459369E-4,4.047561E-4,342.7353461844,339.0688361325,0.0686724356,0.0683697431,0.0687064678,1.5558742186,0.5656684587,2.090338611,-3.31344105814854E-7,-4.30673041066512E-7,-3.05733297922441E-7,48.3428118537,0.001989006,0.0019628935,0.001993403,2337.0274579268,-1.0,66890.9324810787,14011.1487460169,0.9920734251,0.994576554,305.0,473.0,490.0,43.3725142068,44.0446548194,6.064934E-4,6.179201E-4,5.951362E-4,211.9797783607,224.2360235483,217.7971674714,0.0071922805,0.0059733229,0.0061921519,0.849131012,0.7544864932,1.5676354227,3.699E-6,4.10816131144033E-6,3.90310101669683E-6,31.6895464836,4.938903E-4,4.938755E-4,1004.2273563367,-1.0,-1.0,-1.0,68818.4257786764,11130.7322460943,1.0,1.0,577.0,588.0
173.152525977,184.6129642594,9.288039E-4,9.42091E-4,8.69424E-4,1053.5631109436,1012.6187808271,0.0149325646,0.0152803793,0.0145493779,0.3282745104,14.6559082218,6.1938140081,2.9344202347822E-6,2.73272405709527E-6,2.68437557491982E-6,219.1829969862,0.0018689847,0.0019225951,0.0018884284,48041.1861678389,3.69637180317437E-6,-1.0,1.0,1.0,90599.1359176715,6011.4820734129,1.0,1.0,366.0,453.0,464.0,27.4183969639,4.414447E-4,4.613832E-4,3.894045E-4,170.2703259617,204.1428629089,0.007074027,0.0089386049,0.0079897086,1.0831166013,1.1679930533,0.9320116736,-1.83720077743658E-7,-1.08669038872323E-7,-5.57463288636597E-8,20.8501610009,3.467476E-4,3.935848E-4,3.361503E-4,434.729213765,-1.0,71895.3163874967,11696.089513092,1.0,1.0,554.0,787.0,865.0,59.4276542144,77.4894161611,7.239064E-4,7.719774E-4,7.027302E-4,469.7121167395,485.6379359034,476.2195361978,0.0119715295,0.0099053783,0.0109384202,0.785572185,3.2965948916,1.2116400983,4.15166663502597E-6,3.774E-6,3.43554185941931E-6,73.5880603015,7.010204E-4,6.76504E-4,5415.2026189396,-1.0,-1.0,-1.0,73395.8449335391,15148.5039495007,1.0,1.0,667.0,689.0
