Horizontal_mean_delta_l,Horizontal_mean_delta_r,Horizontal_mean_delta_m,Horizontal_mean_geschwindigkeit_l,Horizontal_mean_geschwindigkeit_r,Horizontal_mean_geschwindigkeit_m,Horizontal_max_delta_l,Horizontal_max_delta_r,Horizontal_max_delta_m,Horizontal_max_geschwindigkeit_l,Horizontal_max_geschwindigkeit_r,Horizontal_max_geschwindigkeit_m,Horizontal_min_delta_l,Horizontal_min_delta_r,Horizontal_min_delta_m,Horizontal_min_geschwindigkeit_l,Horizontal_min_geschwindigkeit_r,Horizontal_min_geschwindigkeit_m,Horizontal_standardabweichung_delta_l,Horizontal_standardabweichung_delta_r,Horizontal_standardabweichung_delta_m,Horizontal_standardabweichung_geschwindigkeit_l,Horizontal_standardabweichung_geschwindigkeit_r,Horizontal_standardabweichung_geschwindigkeit_m,Horizontal_varianz_delta_l,Horizontal_varianz_delta_r,Horizontal_varianz_delta_m,Horizontal_varianz_geschwindigkeit_l,Horizontal_varianz_geschwindigkeit_r,Horizontal_varianz_geschwindigkeit_m,Horizontal_tendenz_l,Horizontal_tendenz_r,Horizontal_tendenz_m,Horizontal_Kovarianz_blick_x,Horizontal_Kovarianz_blick_y,Horizontal_links_verhaeltnis_x,Horizontal_links_verhaeltnis_y,Horizontal_rechts_verhaeltnis_x,Horizontal_rechts_verhaeltnis_y,Liegende_8_langsam_mean_delta_l,Liegende_8_langsam_mean_delta_r,Liegende_8_langsam_mean_delta_m,Liegende_8_langsam_mean_geschwindigkeit_l,Liegende_8_langsam_mean_geschwindigkeit_r,Liegende_8_langsam_mean_geschwindigkeit_m,Liegende_8_langsam_max_delta_l,Liegende_8_langsam_max_delta_r,Liegende_8_langsam_max_delta_m,Liegende_8_langsam_max_geschwindigkeit_l,Liegende_8_langsam_max_geschwindigkeit_r,Liegende_8_langsam_max_geschwindigkeit_m,Liegende_8_langsam_min_delta_l,Liegende_8_langsam_min_delta_r,Liegende_8_langsam_min_delta_m,Liegende_8_langsam_min_geschwindigkeit_l,Liegende_8_langsam_min_geschwindigkeit_r,Liegende_8_langsam_min_geschwindigkeit_m,Liegende_8_langsam_standardabweichung_delta_l,Liegende_8_langsam_standardabweichung_delta_r,Liegende_8_langsam_standardabweichung_delta_m,Liegende_8_langsam_standardabweichung_geschwindigkeit_l,Liegende_8_langsam_standardabweichung_geschwindigkeit_r,Liegende_8_langsam_standardabweichung_geschwindigkeit_m,Liegende_8_langsam_varianz_delta_l,Liegende_8_langsam_varianz_delta_r,Liegende_8_langsam_varianz_delta_m,Liegende_8_langsam_varianz_geschwindigkeit_l,Liegende_8_langsam_varianz_geschwindigkeit_r,Liegende_8_langsam_varianz_geschwindigkeit_m,Liegende_8_langsam_tendenz_l,Liegende_8_langsam_tendenz_r,Liegende_8_langsam_tendenz_m,Liegende_8_langsam_Kovarianz_blick_x,Liegende_8_langsam_Kovarianz_blick_y,Liegende_8_langsam_links_verhaeltnis_x,Liegende_8_langsam_links_verhaeltnis_y,Liegende_8_langsam_rechts_verhaeltnis_x,Liegende_8_langsam_rechts_verhaeltnis_y,Liegende_8_schnell_mean_delta_l,Liegende_8_schnell_mean_delta_r,Liegende_8_schnell_mean_delta_m,Liegende_8_schnell_mean_geschwindigkeit_l,Liegende_8_schnell_mean_geschwindigkeit_r,Liegende_8_schnell_mean_geschwindigkeit_m,Liegende_8_schnell_max_delta_l,Liegende_8_schnell_max_delta_r,Liegende_8_schnell_max_delta_m,Liegende_8_schnell_max_geschwindigkeit_l,Liegende_8_schnell_max_geschwindigkeit_r,Liegende_8_schnell_max_geschwindigkeit_m,Liegende_8_schnell_min_delta_l,Liegende_8_schnell_min_delta_r,Liegende_8_schnell_min_delta_m,Liegende_8_schnell_min_geschwindigkeit_l,Liegende_8_schnell_min_geschwindigkeit_r,Liegende_8_schnell_min_geschwindigkeit_m,Liegende_8_schnell_standardabweichung_delta_l,Liegende_8_schnell_standardabweichung_delta_r,Liegende_8_schnell_standardabweichung_delta_m,Liegende_8_schnell_standardabweichung_geschwindigkeit_l,Liegende_8_schnell_standardabweichung_geschwindigkeit_r,Liegende_8_schnell_standardabweichung_geschwindigkeit_m,Liegende_8_schnell_varianz_delta_l,Liegende_8_schnell_varianz_delta_r,Liegende_8_schnell_varianz_delta_m,Liegende_8_schnell_varianz_geschwindigkeit_l,Liegende_8_schnell_varianz_geschwindigkeit_r,Liegende_8_schnell_varianz_geschwindigkeit_m,Liegende_8_schnell_tendenz_l,Liegende_8_schnell_tendenz_r,Liegende_8_schnell_tendenz_m,Liegende_8_schnell_Kovarianz_blick_x,Liegende_8_schnell_Kovarianz_blick_y,Liegende_8_schnell_links_verhaeltnis_x,Liegende_8_schnell_links_verhaeltnis_y,Liegende_8_schnell_rechts_verhaeltnis_x,Liegende_8_schnell_rechts_verhaeltnis_y,sacc_horizontal_l,sacc_horizontal_m,sacc_horizontal_r,sacc_langsam_l,sacc_langsam_m,sacc_langsam_r,sacc_rate_horizontal_l,sacc_rate_horizontal_m,sacc_rate_horizontal_r,sacc_rate_langsam_l,sacc_rate_langsam_m,sacc_rate_langsam_r,sacc_rate_schnell_l,sacc_rate_schnell_m,sacc_rate_schnell_r,sacc_schnell_l,sacc_schnell_m,sacc_schnell_r
84.911544845,90.7715774762,86.3452318096,0.0009803365,0.0010272448,0.0009579501,657.6762557387,653.3332405722,655.0762107938,0.0610263774,0.0923853032,0.0914582264,1.0867733286,1.7450846011,2.8552356844,8.36651722648927E-06,5.75456936267867E-06,5.76958508556452E-06,109.6785890803,105.8087386826,107.896582129,0.0039064737,0.0046578755,0.0045955166,12029.3929026494,11195.489181594,11641.6724351185,1.52605366249408E-05,2.16958039558927E-05,2.11187728746673E-05,-1,-1,-1,110444.776979303,5750.7700301409,0.9789473684,0.9789473684,0.9768421053,0.9768421053,40.5963059812,42.7840768569,36.6955245423,0.0008116358,0.0007755026,0.0007145581,558.4218078901,394.8482305688,396.9002002891,0.1039027797,0.1022123282,0.1030119799,0.6790658744,1.1962801893,0.462615198,-2.43795732921411E-07,-7.84385655247809E-07,-5.12434963753793E-07,44.357803183,39.8828778331,41.2820970797,0.0043057612,0.0042607279,0.0041960008,1967.6147032232,1590.6439442491,1704.2115392976,1.85395795888916E-05,1.81538021133416E-05,1.76064224497548E-05,-1,-1,-1,84014.0515917472,13362.9307442662,0.9798910767,0.9798910767,0.9807289485,0.9807289485,55.8988819277,56.7486955144,54.1162199114,0.0006990965,0.0006893962,0.0006579783,316.9444117328,300.8948171064,306.5348293883,0.0323735654,0.0330510038,0.0327060809,2.4418361269,1.7535650048,2.4438308525,0.000007881,7.57541434272577E-06,7.70637742624526E-06,48.5894046162,49.6000870908,49.3715451737,0.0013362053,0.0013115062,0.0013089869,2360.9302409563,2460.1686394178,2437.5494728416,1.78544463505263E-06,0.00000172,1.71344665472649E-06,-1,-1,-1,76101.8361639061,7509.8545274156,0.9989451477,0.9989451477,0.9989451477,0.9989451477,598,386,570,855,484,764,0.1496496496,0.0965965966,0.1426426426,0.1711711712,0.0968968969,0.152952953,0.1208708709,0.0768268268,0.1276276276,483,307,510
38.1195594391,34.2755430743,32.7281218996,0.0006925959,0.0006670585,0.0006401375,152.3137553902,187.9767106521,154.1750955162,0.0743344163,0.0742281601,0.0742756086,0.4642868252,0.6633755944,1.3303166751,3.75177700113558E-05,0.000011345,1.42221275254308E-05,22.1623545642,26.9926608506,21.6691405277,0.0031171285,0.0029171582,0.003010046,491.1699598274,728.6037397935,469.5516512087,9.71649017986936E-06,8.5098121630086E-06,9.06037695889591E-06,-1,-1,-1,89436.3538315475,15213.0201807847,0.9347368421,0.9347368421,0.9347368421,0.9347368421,34.2787913521,31.3720140121,29.2512784797,0.0004707589,0.0004929891,0.0004441925,274.5870988912,267.2081118497,267.5691372231,0.0526684987,0.0688171167,0.066444944,0.9863820407,0.4128598444,0.5882007903,-3.92110639363162E-07,-1.85365450297262E-07,-1.21760827469801E-07,35.6917569427,34.2834378008,35.2495541746,0.001545663,0.0020129052,0.0019867408,1273.9015136593,1175.3541074438,1242.5310695082,2.38907400139485E-06,4.05178724607416E-06,3.94713916068813E-06,-1,-1,-1,70691.5986658394,12685.5126529149,0.9958088852,0.9958088852,0.9932942163,0.9932942163,46.7319119341,47.520866876,45.3460678397,0.0006340835,0.0006548344,0.0006099995,287.6049749923,276.2944456913,280.0983298733,0.0082665531,0.009133444,0.0086310282,1.0514945119,0.8630377627,1.3781053876,5.7983151028449E-06,2.32727105690338E-06,4.05975063945431E-06,45.9170585056,42.9510544084,44.1371404417,0.0007381602,0.0007755459,0.0007384685,2108.3762618022,1844.7930747912,1948.0871663679,5.44880431463125E-07,6.01471426368509E-07,5.45335783488743E-07,-1,-1,-1,67119.8792421584,11792.6463679875,1,1,1,1,252,149,231,635,394,641,0.0630630631,0.0372872873,0.0578078078,0.1271271271,0.0788788789,0.1283283283,0.0873373373,0.0530530531,0.0838338338,349,212,335
91.1512907944,93.2906802166,90.6273563692,0.0012163614,0.0011110556,0.0011481453,588.9355045561,589.1428010144,587.6707343363,0.0833056462,0.0585049897,0.0829944768,0.9612807579,0.6934375405,0.8229115499,5.50467148502058E-06,2.45429146021784E-06,4.17138447254028E-06,129.1651430135,130.3741374075,130.5879929823,0.0051661889,0.0041315909,0.0049202255,16683.6341696921,16997.4157047598,17053.2239111496,2.66895074529982E-05,0.00001707,2.42086188643365E-05,-1,-1,-1,118484.875078496,7890.6373097211,0.9536842105,0.9536842105,0.9694736842,0.9694736842,60.8902390952,63.5647516014,60.6399060733,0.000725417,0.0006628066,0.000655976,585.6603302453,587.862429395,586.6555045976,0.0791198158,0.0720121504,0.0721181175,0.697825831,0.7000725229,0.9908136563,-2.34095807266483E-07,-4.96897687275939E-07,-3.64194020250876E-07,84.2077427502,84.137150731,84.3252808974,0.00407419,0.0033319419,0.0037434604,7090.9439390824,7079.0601331342,7110.7529984243,0.000016599,1.11018369966563E-05,1.4013495496592E-05,-1,-1,-1,63245.4506293894,14755.6606549953,0.9844993716,0.9844993716,0.9891076665,0.9891076665,54.5021665468,54.9980985567,53.7402567764,0.0008553686,0.0007879687,0.0008136543,495.9488559467,230.3498323516,290.3654365651,0.0717079407,0.0606935345,0.0610712926,1.1710428457,1.8490558429,3.2303948505,6.76686023087828E-06,5.65418546428981E-06,6.19590640194378E-06,41.2776768212,36.6847610892,38.1112395816,0.003576927,0.0027494914,0.0033070513,1703.846603753,1345.7716961722,1452.466582447,1.27944065013803E-05,7.55970313558844E-06,1.09365880833227E-05,-1,-1,-1,70000.5354952986,11221.6410010142,0.9863157895,0.9863157895,0.9915789474,0.9915789474,332,330,344,550,544,603,0.0830830831,0.0825825826,0.0860860861,0.1101101101,0.1089089089,0.1207207207,0.0813313313,0.0713213213,0.0868368368,325,285,347
51.6715635294,55.7049653135,46.0655827568,0.0007895879,0.0007685555,0.0007474933,316.2363545656,287.2072940816,300.0500791763,0.0917160573,0.0909538515,0.0913097315,1.4959011026,3.9775637911,1.0391024687,3.92471937356603E-06,9.48267128216079E-06,5.84570552489081E-06,48.5540633796,45.4210099735,46.622619208,0.0037738968,0.0036852472,0.0037266258,2357.4970706703,2063.0681470136,2173.6686218125,1.42422972644801E-05,0.000013581,1.3887739686965E-05,-1,-1,-1,82723.1971473072,1161.0694305609,0.9957850369,0.9957850369,0.9957850369,0.9957850369,44.3048741989,41.6853452857,30.7568441035,0.0005374643,0.000525028,0.0004943487,499.1937215829,433.7025080278,461.6886571054,0.0693354303,0.0654956455,0.0674110139,4.610910444,1.0328004026,0.2587529847,-7.92341182776899E-07,-8.19908554198719E-07,-8.01295583172697E-07,41.2694287595,34.6313813966,38.8633890646,0.0026762568,0.0024956133,0.0025841781,1703.1657501377,1199.3325774384,1510.3630095883,7.16235057072398E-06,6.22808555287778E-06,0.000006678,-1,-1,-1,76450.7370733568,15286.9639297092,0.9941348974,0.9941348974,0.9949727692,0.9949727692,46.1211760352,41.4952883913,38.0071444939,0.000795671,0.000747034,0.0007677988,151.619576392,141.9866032988,132.2296113701,0.0694602013,0.0447568006,0.0677903122,0.9099330647,1.2136811939,1.2494370396,6.51029333289074E-06,8.39373113060804E-06,7.43389680663654E-06,24.3784184864,23.9204586285,22.7757963841,0.0028048078,0.0020622782,0.002745505,594.3072878988,572.188340997,518.7369009277,7.86694693640566E-06,0.000004253,7.53779768284612E-06,-1,-1,-1,73672.7446489833,14200.5649006118,0.9915789474,0.9915789474,0.9936842105,0.9936842105,259,202,242,410,308,419,0.0648148148,0.0505505506,0.0605605606,0.0820820821,0.0616616617,0.0838838839,0.0928428428,0.0670670671,0.0898398398,371,268,359
112.489523878,119.0200445555,114.8621227346,0.0007277278,0.0009859484,0.0009427491,507.5330030553,500.806895011,499.0916330841,0.0150949662,0.072338007,0.0726516961,2.0308749278,3.1291281617,2.3045422184,2.87170906764599E-06,1.6886986383211E-06,2.23476235681704E-06,122.6351071419,122.0265525046,122.9412141801,0.0018408437,0.0043405876,0.0043660971,15039.3695037059,14890.4795161574,15114.5421440774,3.38870541976567E-06,1.88407007025943E-05,1.90628042883586E-05,1,1,1,84629.0312719614,278.8780786517,1,1,0.9936842105,0.9936842105,92.3108622763,91.0880038175,89.6052454066,0.0006469267,0.0011571365,0.0010676937,471.6508214533,449.8826258397,441.1646300549,0.0836266152,0.0828112976,0.0832189415,0.3834232407,1.0832944998,0.7871443301,-7.76524966644293E-07,-5.77662782568397E-07,-6.63868171765324E-07,115.3216292967,110.5214506296,112.8039640324,0.0036257764,0.0060327641,0.0060785811,13299.0781836359,12214.9910492651,12724.734301433,1.31462543633917E-05,3.63942428927376E-05,3.69491478608366E-05,-1,-1,-1,55778.3905686655,14115.7481124901,0.9870184255,0.9870184255,0.97319933,0.97319933,109.1960067844,113.404918428,109.7988556718,0.0007994309,0.0017557843,0.0016315463,557.5970248732,439.8152873229,437.9110228185,0.0799997701,0.0865876748,0.0854908404,1.1812604009,2.3916800507,2.7644421913,1.08070578501365E-05,1.02727211244406E-05,2.4299331362531E-06,101.0724361349,96.9383586975,99.4511642726,0.0044302079,0.0081504751,0.0081574268,10215.6373462485,9397.045386957,9890.5340751735,1.96267423392775E-05,6.64302441533832E-05,6.65436112096651E-05,-1,-1,-1,40244.6149322098,9975.7766704302,0.9852476291,0.9852476291,0.9515279241,0.9515279241,269,279,323,520,683,978,0.0673173173,0.0698198198,0.0808308308,0.1041041041,0.1367367367,0.1957957958,0.0613113113,0.1036036036,0.1564064064,245,414,625
160.8066427223,164.222571712,161.2942022341,0.0008244635,0.0008878651,0.0007893307,727.7404447076,738.7321775193,732.7936425748,0.0366064799,0.03408392,0.0353435635,1.9291480057,0.189170682,2.0739602735,1.65826053386346E-05,1.07521413401208E-05,2.00574800254066E-05,192.5383612847,197.8114333326,195.7048215342,0.0021548112,0.0021348493,0.0021427175,37071.0205661885,39129.3631571086,38300.3771717169,4.64321113638739E-06,4.55758154746999E-06,4.59123826364684E-06,-1,-1,-1,125222.579422118,328.6136466401,0.9989462592,0.9989462592,0.9989462592,0.9989462592,58.0215688466,47.268379027,48.2095328143,0.0007491507,0.0007598844,0.0006749905,514.8443946887,505.7194939085,510.0950312645,0.0713829989,0.0698136573,0.0705904965,1.0902908431,0.5215956041,0.4700045393,-8.3228570961007E-07,-6.33350137485993E-07,-7.30610623652397E-07,73.5322047398,75.8797961303,75.4229051099,0.0033898728,0.003303811,0.0032828448,5406.9851338989,5757.7434607808,5688.6146152135,1.1491237767329E-05,1.09151668135614E-05,1.07770696583876E-05,-1,-1,-1,88219.9564480412,14772.3167759914,0.9857442348,0.9857442348,0.9844863732,0.9844863732,64.786223098,62.7212451712,60.0928152741,0.001125518,0.0011718443,0.001099366,367.7645967449,401.0793805099,383.3506056856,0.0712526328,0.0697517408,0.0705005267,0.6305562038,2.3951870285,1.5742539875,7.3474263773538E-06,1.39646612374459E-05,1.58202423729031E-05,57.8975803768,61.7615424556,60.5817270194,0.0049851319,0.0049750662,0.0049506404,3352.1298134827,3814.4881264948,3670.1456486541,2.48515405108088E-05,2.47512838027998E-05,2.45088402690509E-05,-1,-1,-1,79133.1082643264,12645.2441158564,0.9905263158,0.9905263158,0.9926315789,0.9926315789,778,496,929,1615,1001,2221,0.1946946947,0.1241241241,0.2324824825,0.3233233233,0.2004004004,0.4446446446,0.1661661662,0.1243743744,0.2352352352,664,497,940
60.5900478659,55.6285799674,51.2167266329,0.0012534719,0.0008905963,0.0008721336,699.8466357706,673.5392241763,686.5568172057,0.0966175948,0.0936766595,0.0932092133,1.1324193398,0.8085452206,0.2669422381,0.000009149,6.05680861067876E-06,7.6028972513875E-06,100.7906135206,76.6101626235,75.4434697567,0.0066681235,0.0037731249,0.0039228475,10158.7477738671,5869.1170171995,5691.7171289253,4.44638713848948E-05,1.42364712202924E-05,1.53887323297292E-05,-1,-1,-1,86840.130920755,12074.5050183139,0.9473684211,0.9473684211,0.9389473684,0.9389473684,44.4494026761,47.5136302398,44.6667534759,0.0006520531,0.0005909514,0.0005790958,764.3471213141,725.5584651229,744.9412571366,0.0611211262,0.0598217915,0.0601011449,0.1647265153,0.1715715005,0.7146243411,-1.81396872344011E-05,-1.88821429832201E-05,-1.85107417142189E-05,106.2464424613,101.6947201715,103.7957263758,0.0031534161,0.0028692462,0.0028819904,11288.3065356825,10341.8161107674,10773.5528138746,0.000009944,8.23257370856413E-06,8.30586858239106E-06,-1,-1,-1,85328.4056877004,22852.5494083266,0.9803017603,0.9803017603,0.9794635373,0.9794635373,34.2392321379,34.460219873,32.9047581457,0.0008070535,0.000804557,0.0007874016,135.243490102,134.7109576477,127.5761155754,0.0544167076,0.054461347,0.0544376262,0.335445892,0.8945852514,0.9129852389,5.75083860244068E-06,0.00000819,6.48467999381719E-06,21.400629253,19.5828990877,20.1899217279,0.0027719392,0.0028282683,0.0027809985,457.9869324252,383.48993668,407.6329393782,7.68364707201074E-06,7.99910139662318E-06,0.000007734,-1,-1,-1,80216.257876544,13327.5929400102,0.9905263158,0.9905263158,0.9915789474,0.9915789474,331,286,319,452,328,409,0.0828328328,0.0715715716,0.0798298298,0.0904904905,0.0656656657,0.0818818819,0.0990990991,0.0593093093,0.0898398398,396,237,359
39.2303600708,54.1591723621,44.1062673903,0.0007584909,0.0007349412,0.0007413428,298.7310362956,306.6694577247,302.3129397447,0.0751316644,0.0696005139,0.074793295,0.9918477646,1.3018930637,1.6156632722,4.33174518220796E-06,6.72592499922556E-06,5.36817810299284E-06,45.7655949704,50.3554730889,48.0271583554,0.003334109,0.0025006569,0.0033243494,2094.4896829986,2535.673670004,2306.6079396913,1.11162825509176E-05,6.25328468636851E-06,1.10512992157339E-05,-1,-1,-1,79928.348904054,767.0622429016,0.9957805907,0.9957805907,0.9989451477,0.9989451477,18.4587626059,35.8549747326,22.9827622822,0.0008468751,0.0008569472,0.0007231091,122.0711293874,214.9443147066,120.510997537,0.0966593966,0.0765431233,0.0720384046,0.3478870087,0.7359852085,0.4131048002,-5.5877530494751E-07,-3.33639972453082E-07,-4.13789399711402E-07,12.0151512899,21.6572580039,13.9270794497,0.0053271499,0.0050622392,0.0042347272,144.36386052,469.036824248,193.9635419989,2.83785264040001E-05,2.56262660524922E-05,1.79329141250833E-05,-1,-1,-1,59213.6580146618,12836.8604244946,0.9648093842,0.9648093842,0.9530791789,0.9530791789,38.4181109111,47.8718124776,36.2664683772,0.0024538948,0.0024418664,0.0025390331,512.2569764862,244.7234900939,128.39788915,0.0667227008,0.0960206248,0.0954202404,1.5827866128,2.1115474669,1.3035165332,5.77114466148336E-06,8.89980290652712E-06,7.26446200645264E-06,44.7410971666,24.3250284642,20.3573250596,0.00871722,0.009999431,0.0101416575,2001.7657756677,591.7070097841,414.4206835814,7.59899253291302E-05,9.99886210795759E-05,0.0001028532,-1,-1,-1,79096.2444167813,28783.0167545817,0.8105263158,0.8105263158,0.8010526316,0.8010526316,217,187,245,403,445,593,0.0543043043,0.0467967968,0.0613113113,0.0806806807,0.0890890891,0.1187187187,0.1509009009,0.1566566567,0.1393893894,603,626,557
32.3921986549,38.5393377782,34.7048057067,0.000573944,0.0005191308,0.0005498414,136.2919787664,126.765994159,131.4577921512,0.0492998444,0.0087427323,0.0500143155,1.8153039348,3.3957423723,1.8383865464,3.59671050773064E-06,3.71261013000511E-06,3.65465187061902E-06,18.0886809854,16.174095026,16.8507309247,0.0016903517,0.0005898018,0.0017094536,327.20037979,261.6013499088,283.9471326969,2.85728902751902E-06,3.47866197316013E-07,2.9222315057337E-06,-1,-1,-1,62845.8752657483,71.344094303,0.9989462592,0.9989462592,1,1,27.4122781494,29.4479669111,26.8558317619,0.0004177301,0.000398194,0.0003849963,74.147315476,74.5986906418,65.9780989227,0.0551791003,0.0541646361,0.0546695551,0.5139395545,0.3309132657,0.3324044248,-5.07055668079692E-07,-4.07600555353193E-07,-4.09578854732683E-07,13.2247525381,13.5533520723,12.8203716314,0.0018954632,0.001867783,0.0018801925,174.8940796929,183.6933523955,164.3619287662,3.59278092378716E-06,3.48861351215342E-06,3.53512380796288E-06,-1,-1,-1,71236.8556394411,10718.0406825673,0.9987431923,0.9987431923,0.9987431923,0.9987431923,27.9940824505,32.8301071178,29.1667150077,0.0009567201,0.000874029,0.0009450733,111.9672078277,101.0521728115,106.433972953,0.0777336999,0.0604761131,0.0775126228,0.3447223143,1.828102692,0.2960749783,8.70570348995665E-07,2.84367218578484E-06,1.7090754928663E-06,17.9509321805,17.6548023015,16.6148829348,0.004315041,0.0035076288,0.0043082976,322.2359661503,311.6920443047,276.054334936,1.86195785407732E-05,1.23034600609406E-05,1.85614278940516E-05,-1,-1,-1,72457.9722189273,12926.6938059104,0.9936642027,0.9936642027,0.994720169,0.994720169,162,135,218,197,136,159,0.0405405405,0.0337837838,0.0545545546,0.0394394394,0.0272272272,0.0318318318,0.0698198198,0.0475475475,0.0755755756,279,190,302
69.1875444419,46.0843850706,48.3188307284,0.0011094196,0.0010371603,0.0010580916,278.9498171059,261.4689124089,254.9832306561,0.100281958,0.1017563516,0.1010178262,3.3775575769,2.3140459545,0.7138655324,0.000002879,1.34880667953025E-06,1.81272685946125E-06,57.4942705463,48.2472897801,53.2150987374,0.0046505523,0.004945014,0.004833144,3305.5911456483,2327.8009711212,2831.8467336292,2.16276362369001E-05,2.44531634144267E-05,2.33592807503127E-05,-1,-1,-1,94705.083496703,2317.1839067577,0.9862869198,0.9862869198,0.9820675105,0.9820675105,33.9120410922,30.5259156446,22.5838280874,0.0007058429,0.000661687,0.0006180814,198.0236305789,256.9643729038,227.3632168822,0.0899446412,0.0930688759,0.0914879276,0.5857942937,0.8397751452,0.1844624065,-7.1119757298406E-07,-5.06172537436414E-07,-5.54812203119997E-07,20.5613618163,24.6659934922,20.5579439143,0.0034126866,0.0035722275,0.0034442688,422.76959974,608.4112349586,422.6290579834,1.16464300809858E-05,1.27608093758286E-05,0.000011863,-1,-1,-1,82428.6331157921,18269.6856738489,0.9706744868,0.9706744868,0.9715123586,0.9715123586,63.347619284,38.4805699377,29.5815185566,0.0014538666,0.0014282553,0.0014515678,419.858918293,551.436089973,249.5026064131,0.0730205389,0.0754030127,0.076011593,0.6318183533,0.6512875136,0.8231509405,9.67374112510864E-06,1.0516830001187E-05,1.35664717051638E-05,90.5835286099,30.2854119566,22.0054210295,0.0060053713,0.0064973646,0.0067071544,8205.3756554151,917.2061773804,484.2385546867,3.6064484071065E-05,4.22157468089901E-05,4.49859205418876E-05,-1,-1,-1,49665.9134341283,21556.2608118058,0.9610115911,0.9610115911,0.8303477345,0.8303477345,1557,853,921,2831,1095,1558,0.3896396396,0.2134634635,0.2304804805,0.5667667668,0.2192192192,0.3119119119,0.4111611612,0.2467467467,0.2702702703,1643,986,1080
58.8795329879,50.9241252013,53.2887375658,0.0007600321,0.0007326591,0.0006926337,447.8966225937,345.7928624526,261.1583448137,0.045991684,0.0463713034,0.0448490222,5.1004805353,1.3222093673,7.6275051063,2.81193485606464E-06,2.60664439235201E-06,0.000002013,34.7322004955,29.0031333405,29.3249636094,0.0026955532,0.0025062374,0.0025087396,1206.3257512579,841.1817435645,859.9534906905,0.000007266,6.28122567207924E-06,6.29377446113717E-06,-1,-1,-1,84105.5836096069,7361.750747356,0.9630801688,0.9630801688,0.9662447257,0.9662447257,72.9192104888,65.228012616,63.5860630036,0.0011369706,0.0010070686,0.0008897362,1037.3163913727,1027.2169380597,1032.262884621,0.1313889173,0.0952122871,0.0769761688,0.3722551427,0.8424914963,1.2811685899,-3.16565713310549E-07,-7.44665920750884E-07,-5.24783244360152E-07,139.739109055,142.330260691,142.9308120982,0.0066923459,0.0052624179,0.004682973,19527.0185994737,20257.9031083562,20429.2170470402,4.47874934035853E-05,0.000027693,2.19302359347166E-05,-1,-1,-1,88028.3723903276,28045.9201828982,0.9250104734,0.9250104734,0.8014243821,0.8014243821,40.7153452156,44.7490208417,40.9349893952,0.0007098228,0.0006980791,0.0006709021,154.3181397472,143.2882983109,148.3015931436,0.0067839325,0.0057533407,0.0059896605,2.2287120627,1.1249842469,2.6732950563,6.78855561388684E-06,2.64485930243421E-06,5.1162725867749E-06,21.4530854146,21.6530152477,20.6270491929,0.0006168667,0.0005826093,0.0005672269,460.2348738081,468.8530693175,425.4751584053,3.80524540292927E-07,3.39433626760111E-07,3.21746315370476E-07,-1,-1,-1,72571.4287590411,15000.7330151044,1,1,1,1,530,318,626,1193,782,940,0.1326326326,0.0795795796,0.1566566567,0.2388388388,0.1565565566,0.1881881882,0.210960961,0.1341341341,0.2217217217,843,536,886
70.6385518782,73.9108973838,65.7916579298,0.0007946657,0.000941223,0.0008813335,660.4428417395,674.3791278225,660.4136287988,0.0607484855,0.0500205639,0.0620134356,2.7366928156,1.4664927853,0.3210959487,0.000009184,0.000038655,1.65155904970129E-05,104.8855256414,109.2033925813,106.6618483706,0.0027556992,0.0027405838,0.0033441295,11000.9734890653,11925.3809512641,11376.7498978229,7.59387785983247E-06,7.51079944605161E-06,1.11832023662179E-05,-1,-1,-1,91293.3549931194,350.4455808426,0.9957805907,0.9957805907,0.9947257384,0.9947257384,29.0279166314,36.1230344423,26.0816941817,0.0005259774,0.0006848834,0.00062188,381.6963505006,364.2877730289,371.1656250458,0.1302534939,0.0642921189,0.0633859384,0.6517089857,1.2165682439,0.0926577301,-1.46179396152853E-07,-5.25877361102759E-07,-2.48537737246195E-07,36.8294031064,35.9230525151,35.3868504844,0.0028796335,0.0030538054,0.0032865005,1356.4049331746,1290.4657020036,1252.2291872047,8.29228925438893E-06,9.32572738892686E-06,1.08010854157141E-05,-1,-1,-1,73098.6071575558,15257.147679518,0.9849119866,0.9849119866,0.9807208718,0.9807208718,34.0200519331,38.9760311159,31.7059155947,0.0006757208,0.0008126124,0.0007544092,119.9269248537,130.4005069801,125.1370894087,0.0128821929,0.0464236468,0.0492653596,0.5985267153,1.6029931471,1.7046868505,5.49568351694955E-06,0.000004796,5.13493222791827E-06,23.1434984579,23.2663082698,20.7750205746,0.0006432306,0.0020791168,0.0021605908,535.6215208688,541.3211005074,431.6014798744,4.13745585880793E-07,4.32272677749649E-06,4.66815257192275E-06,-1,-1,-1,71563.1913516021,12104.9604762696,0.9947257384,0.9947257384,0.9947257384,0.9947257384,523,396,882,818,616,1638,0.1308808809,0.0990990991,0.2207207207,0.1637637638,0.1233233233,0.3279279279,0.1554054054,0.1293793794,0.2472472472,621,517,988
