t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y
10907277177,-206.893039579,-148.458939121,10907280048,470.319792469,659.638751653,451.110866528,649.973275394,460.71532949849995,654.8060135235,433.106960421,660.458939121,37.22186959994514,28.181157019014062,20.834821307258533,1.012906888062924e-08,5.4251776771671956e-09,9.93618370600504e-10,-1,-1,-1,-1,-1,-1
10907292188,-211.277337041,-149.756677365,10907296049,441.301626104,896.037089569,0.0,0.0,0.0,0.0,428.722662959,661.756677365,234.6178634637172,788.4954164558098,788.4954164558098,9.302457686284264e-07,3.1271215889875257e-06,3.0901617782035307e-06,-1,1,0,0,0,0
10907310195,-215.917014974,-151.039594342,10907312050,0.0,0.0,0.0,0.0,0.0,0.0,424.08298502599996,663.039594342,787.0628195091967,787.0628195091967,787.0628195091967,3.901129891783283e-06,0.0,0.0,0,0,0,0,0,0
10907328217,-220.604444476,-152.241125469,10907332051,0.0,0.0,0.0,0.0,0.0,0.0,419.395555524,664.241125469,785.5627949168726,785.5627949168726,785.5627949168726,0.0,0.0,0.0,0,0,0,0,0,0
10907343216,-225.550643936,-153.405641303,10907344051,0.0,0.0,0.0,0.0,0.0,0.0,414.44935606399997,665.405641303,783.9215115173973,783.9215115173973,783.9215115173973,0.0,0.0,0.0,0,0,0,0,0,0
10907361227,-230.091984233,-154.381109224,10907364052,0.0,0.0,0.0,0.0,0.0,0.0,409.908015767,666.381109224,782.3607634081912,782.3607634081912,782.3607634081912,0.0,0.0,0.0,0,0,0,0,0,0
10907376260,-235.143823456,-155.360410826,10907380050,0.0,0.0,0.0,0.0,0.0,0.0,404.856176544,667.360410826,780.5629004914812,780.5629004914812,780.5629004914812,0.0,0.0,0.0,0,0,0,0,0,0
10907394250,-239.752539882,-156.156175953,10907396047,0.0,0.0,0.0,0.0,0.0,0.0,400.247460118,668.156175953,778.865010637303,778.865010637303,778.865010637303,0.0,0.0,0.0,0,0,0,0,0,0
10907409262,-244.652048595,-156.89945991,10907412045,0.0,0.0,0.0,0.0,0.0,0.0,395.347951405,668.89945991,776.9983849069572,776.9983849069572,776.9983849069572,0.0,0.0,0.0,0,0,0,0,0,0
10907427274,-249.584277557,-157.540176044,10907428042,0.0,0.0,0.0,0.0,0.0,0.0,390.415722443,669.540176044,775.0538585593391,775.0538585593391,775.0538585593391,0.0,0.0,0.0,0,0,0,0,0,0
10907445301,-254.771077452,-158.096746761,10907448039,141.586495771,946.57175728,320.563329987,746.765942822,231.07491287899998,846.668850051,385.228922548,670.096746761,368.51060170267425,234.39532068128966,100.29857668932964,0.0,0.0,0.0,1,1,1,1,1,1
10907460299,-259.783253754,-158.519481085,10907464037,236.158029156,698.362986482,321.442591531,668.224554583,278.8003103435,683.2937705325,380.216746246,670.519481085,146.7248266736391,102.21778681841243,58.81894210296832,1.0378183306782807e-06,6.650225053402458e-07,3.0689824202795707e-07,1,1,1,1,1,-1
10907475307,-264.798459781,-158.828185365,10907476035,288.765280504,680.027593201,314.916333271,655.916640045,301.8408068875,667.9721166229999,375.201540219,670.828185365,86.92442751063702,73.41630829450963,62.10201575306231,3.870105645183209e-07,1.9221542115825757e-07,9.677632011546096e-08,1,1,1,-1,1,-1
10907493337,-269.639881321,-159.016635902,10907496032,307.107262954,653.635583911,295.19845127,655.270265631,301.152857112,654.452924771,370.360118679,671.016635902,65.59744450572373,71.16179860033307,76.79338789513429,8.037359979073849e-08,3.38518656761069e-08,4.933598367886864e-08,1,-1,1,-1,1,-1
10907511330,-274.961251109,-159.098159673,10907512030,315.163043326,641.023178459,287.455342198,672.838000087,301.30919276199995,656.9305892729999,365.038748891,671.098159673,58.24165606015195,65.2853457939707,77.60291256620224,5.847388623683553e-08,9.700049216778307e-09,7.501275324295003e-08,1,-1,1,-1,1,1
10907526355,-279.836878598,-159.055894364,10907528027,319.574108877,637.950688066,280.89735002,668.807840873,300.2357294485,653.3792644695,360.163121402,671.055894364,52.37769202425537,62.48004121938098,79.29764345352194,2.1006539896227803e-08,1.449769277155802e-08,3.0079114892933025e-08,1,1,1,1,1,1
10907544354,-285.194134761,-158.878584437,10907548024,320.040538605,640.805730848,279.60618511,665.437928822,299.8233618575,653.121829835,354.805865239,670.878584437,45.96742823950603,57.778698601580736,75.3962374726017,7.234400958852159e-09,1.2156825914580372e-09,9.02469910712806e-09,1,1,1,1,1,1
10907559363,-290.100494671,-158.594076192,10907560024,319.851677297,643.968001842,278.562387943,664.125725451,299.20703261999995,654.0468636465,349.899505329,670.594076192,40.14747569564459,53.324825666650504,71.62976949741319,2.1999345039213656e-08,7.719115586558002e-09,1.1643889415506261e-08,1,1,1,1,1,1
10907577377,-295.486135884,-158.14492576,10907580029,316.401684609,652.908659724,279.841842004,665.576408454,298.1217633065,659.242534089,344.513864116,670.14492576,32.9754985329647,47.65594571159721,64.83318436133024,2.3946037311429265e-08,1.3262881857901064e-08,4.833311961527939e-09,1,1,1,1,1,1
10907592393,-300.422112951,-157.605064501,10907596034,317.541990584,663.378761426,274.302198379,664.73267048,295.92209448150004,664.055715953,339.577887049,669.605064501,22.898637142807313,44.00708458877703,65.45728190842212,4.111498038047917e-08,2.0658960613821884e-08,2.187511386468023e-08,1,1,1,1,1,1
10907610397,-305.595404961,-156.904807147,10907612039,315.558693624,666.748046992,277.412250571,662.972233142,296.4854720975,664.860140067,334.404595039,668.904807147,18.968911790350422,38.13422631233822,57.30028588309112,1.5262624066674064e-08,3.8338760592597e-09,1.3951171884354584e-08,1,1,1,1,1,1
10907628414,-310.796687666,-156.058823675,10907632046,312.308207739,666.168956616,269.481556772,656.906263513,290.89488225549997,661.5376100645,329.203312334,668.058823675,17.000475192672774,38.859516749865726,60.75415776368155,8.248392301963773e-09,1.6247065256572362e-08,2.4943992896867938e-08,1,1,1,1,1,1
10907643417,-316.202102858,-155.024885761,10907644050,312.882621838,664.011370026,271.341980754,655.104634249,292.112301296,659.5580021375,323.797897142,667.024885761,11.323626276383607,32.55351494328907,53.79326686690615,1.5494812801709733e-08,1.6128106137940458e-08,1.7972713422002914e-08,1,1,1,1,1,1
10907661441,-321.14275826,-153.937999715,10907664056,308.513024014,673.056860817,269.504177053,652.683920371,289.0086005335,662.870390594,318.85724174,665.9379997149999,12.557110485795004,30.0058595543206,51.10181614440191,2.5098964422787205e-08,1.1341342621222446e-08,7.593706924758076e-09,1,-1,1,1,1,1
10907676439,-326.54028705,-152.590957954,10907680061,307.34605514,671.041399994,273.302145165,660.240535783,290.3241001525,665.6409678885,313.45971295,664.590957954,8.88735136748701,23.159427894021743,40.39252930274107,9.091685982177946e-09,1.1973079159778799e-08,3.3015938192637913e-08,1,-1,1,-1,1,1
10907694455,-331.450929729,-151.215867353,10907696067,303.497979835,668.113987472,267.74691556,664.254034939,285.6224476975,666.1840112054999,308.549070271,663.215867353,7.035985737109085,23.11795623658921,40.8153601110783,1.8872643465520637e-08,1.8474069384917956e-08,2.6750929860896497e-08,1,-1,1,-1,1,-1
10907709467,-336.820151755,-149.543324284,10907712072,301.476322563,667.489540878,271.733316315,659.473388716,286.60481943900004,663.481464797,303.179848245,661.5433242839999,6.185425735710909,16.68795878973402,31.514583983930045,8.260069976183478e-09,1.122561606054314e-08,2.4299755733051082e-08,1,-1,1,-1,1,1
10907727475,-341.678966244,-147.871737498,10907728077,0.0,0.0,128.230976365,837.537376349,0.0,0.0,298.321033756,659.871737498,724.1727343181859,724.1727343181859,245.95875030502097,2.8592048861644034e-06,2.8214309940522723e-06,8.92767277493747e-07,0,0,0,0,1,-1
10907742488,-347.011459737,-145.85695283,10907744082,0.0,0.0,0.0,0.0,0.0,0.0,292.988540263,657.85695283,720.1514112408698,720.1514112408698,720.1514112408698,0.0,0.0,3.3076858966028937e-06,0,0,0,0,0,0
10907760501,-352.019450058,-143.785198497,10907764084,0.0,0.0,0.0,0.0,0.0,0.0,287.980549942,655.785198497,716.2311245070591,716.2311245070591,716.2311245070591,0.0,0.0,0.0,0,0,0,0,0,0
10907775506,-356.986828113,-141.549833851,10907776080,0.0,0.0,0.0,0.0,0.0,0.0,283.013171887,653.549833851,712.1964902947853,712.1964902947853,712.1964902947853,0.0,0.0,0.0,0,0,0,0,0,0
10907793518,-361.683295562,-139.262540732,10907796069,0.0,0.0,0.0,0.0,0.0,0.0,278.316704438,651.2625407319999,708.239426274709,708.239426274709,708.239426274709,0.0,0.0,0.0,0,0,0,0,0,0
10907808534,-366.559790267,-136.698736918,10907812060,0.0,0.0,0.0,0.0,0.0,0.0,273.440209733,648.698736918,703.9741469527384,703.9741469527384,703.9741469527384,0.0,0.0,0.0,0,0,0,0,0,0
10907826546,-371.378854924,-133.964705222,10907828051,49.8606618756,998.773968141,142.110643432,748.692404704,95.9856526538,873.7331864225,268.621145076,645.964705222,415.1271190991026,285.79974505278693,162.96590829704422,0.0,0.0,0.0,1,-1,1,-1,1,-1
10907841555,-376.331078688,-130.933613979,10907844042,156.808136595,715.525335793,182.65067364,677.358394764,169.7294051175,696.4418652785,263.668921312,642.933613979,129.1850819028814,108.1099702154578,88.02852939778577,1.1840132586794634e-06,7.509091643951743e-07,3.2086469710864793e-07,1,-1,1,-1,1,-1
10907859567,-380.767942346,-128.013693994,10907860033,194.479106399,670.280238565,158.565302285,624.863498383,176.522204342,647.571868474,259.232057654,640.013693994,71.47732798937531,83.05447511340181,101.8004128850844,2.3023792617438645e-07,1.9295071487070438e-07,2.25865557198505e-07,1,-1,1,-1,1,1
10907877609,-385.544061072,-124.63797168,10907880021,207.772722557,628.90784464,168.214251815,614.569110537,187.993487186,621.7384775885,254.45593892800002,636.63797168,47.31889215520733,68.1120577852433,89.0205775551114,1.0876965812365685e-07,7.074932795689818e-08,3.531599758331754e-08,1,1,1,1,1,1
10907892591,-389.816680562,-121.397233879,10907896012,218.597468678,627.982286855,174.592004792,616.003559261,196.59473673500003,621.992923058,250.183319438,633.3972338789999,32.04664755486475,54.78863478330379,77.5666601487226,4.2486234557707016e-08,3.3651176135874214e-08,2.5564208818963096e-08,1,1,1,1,1,1
10907910599,-394.379657708,-117.685170755,10907912003,219.266659141,620.059610974,177.788499877,621.272341419,198.527579509,620.6659761965,245.62034229199998,629.685170755,28.05651469304242,47.94866188977523,68.35155113711797,3.1093123474354745e-08,9.16850555593626e-09,2.409976323432645e-08,1,1,1,1,1,1
10907928616,-398.443773834,-114.140056625,10907931992,228.937709379,616.970135777,182.336537835,623.950033449,205.637123607,620.4600846129999,241.556226166,626.1400566249999,15.598538850238002,36.36542328505283,59.26016948619193,2.5409292689204494e-08,1.7800887520317472e-08,1.3208909997766128e-08,1,1,1,1,1,1
10907943616,-402.786259017,-110.077379478,10907943985,228.676037992,610.733969261,185.604377439,621.601591489,207.1402077155,616.167780375,237.21374098299998,622.077379478,14.197370450673986,30.648666606389366,51.61155664797596,4.33954327241422e-08,3.161932119852542e-08,2.7978266392161884e-08,1,1,1,1,1,1
10907961635,-406.614347491,-106.234829732,10907963982,230.199957812,613.161416575,191.11111267,618.277610645,210.655535241,615.7195136099999,233.385652509,618.234829732,5.990673732070099,22.868866307944213,42.274561485670255,7.16753218870282e-09,8.862141605259665e-09,1.6085283385804835e-08,1,1,1,1,1,-1
10907976642,-410.676232837,-101.857429072,10907979985,226.273099361,613.005530673,190.137704106,616.270773017,208.2054017335,614.638151845,229.323767163,613.8574290720001,3.1673813979971817,21.132791733753074,39.260307779028544,1.53456173622779e-08,1.0457608795008815e-08,8.709441483471322e-09,1,1,1,-1,1,-1
10907991651,-414.232759443,-97.73855419,10907991990,221.317685321,615.601241293,183.571591063,612.267123633,202.444638192,613.9341824630001,225.76724055699998,609.7385541900001,7.360002844150075,23.696984569372937,42.27134371709248,3.8815493619601645e-08,4.026933058154322e-08,5.33614381464111e-08,1,-1,1,-1,1,-1
10908009667,-417.825786874,-93.2681951347,10908011998,211.132517775,616.827957726,176.133933189,605.472411267,193.633225482,611.1501844965001,222.17421312599998,605.2681951347,15.985842092036116,29.14079227727497,46.04073284501469,2.562643306317062e-08,2.3083428650092453e-08,2.516503701110787e-08,1,-1,1,-1,1,-1
10908027676,-421.268811831,-88.6492738581,10908028004,211.212644416,610.377819257,175.902095701,606.692831603,193.5573700585,608.5353254300001,218.731188169,600.6492738581001,12.295246876099474,26.38012372327326,43.25339006191808,2.5178909679815482e-08,1.02109305781746e-08,4.848884980069156e-09,1,-1,1,-1,1,-1
10908042685,-424.69200875,-83.676993555,10908044011,208.80342495,609.481418582,184.94892327,611.45389132,196.87617411,610.467654951,215.30799125,595.676993555,15.260128868301177,23.63251039592541,34.21379125004309,1.0032540945682635e-08,1.4988284960063985e-08,3.989925690887488e-08,1,-1,1,-1,1,-1
10908060702,-427.648659869,-79.0223542643,10908064019,210.139131725,616.319973105,188.389921722,613.438036594,199.2645267235,614.8790048495,212.35134013099997,591.0223542643,25.394160451586448,27.210374166979836,32.811772071578005,1.7405519646391223e-08,1.2530965043190305e-08,9.922223904574788e-09,1,-1,1,-1,1,-1
10908075715,-430.717431184,-73.7670956771,10908076023,209.589073151,617.325377667,189.663819123,610.780974104,199.62644613700002,614.0531758855,209.28256881599998,585.7670956771,31.559770389871694,29.88884472086426,31.789769635408245,7.953293145323194e-09,6.257310809703746e-09,2.044927036315115e-08,-1,-1,1,-1,1,-1
10908095692,-433.320076536,-68.898965542,10908096031,213.008161183,615.269155082,186.177852103,604.372830351,199.593006643,609.8209927165,206.679923464,580.898965542,34.9479115490997,29.77764339081059,31.166604870642253,9.966434478898423e-09,1.0572328629694369e-08,1.8222789897839948e-08,-1,-1,1,-1,1,-1
10908108735,-435.988697598,-63.4194737135,10908112038,225.233998767,593.531742367,199.962915213,600.322192684,212.59845699,596.9269675255,204.011302402,575.4194737135,27.900844373917113,23.158400505894782,25.229642307328913,9.733532657032348e-08,7.14759771282281e-08,5.6075407604506945e-08,-1,-1,-1,-1,1,-1
10908126740,-438.237749299,-58.3165194645,10908128044,232.682188576,589.720183957,200.447739569,595.378275548,216.5649640725,592.5492297525,201.76225070100003,570.3165194645,36.50403750178006,26.709805875538034,25.09620603806491,3.265835305750791e-08,2.3058613546999197e-08,1.939026849372651e-08,-1,-1,-1,-1,1,-1
10908141753,-440.479954369,-52.6519176767,10908144051,235.701801301,580.149731385,205.100489413,579.757287357,220.401145357,579.953509371,199.52004563100002,564.6519176767,39.36116961042629,25.88743004135842,16.103215392665785,3.916696396964424e-08,5.1388406905463616e-08,6.361300844250611e-08,-1,-1,-1,-1,-1,-1
10908159766,-442.339626703,-47.369232481,10908160053,233.96927963,578.076213598,202.723311071,582.805112216,218.3462953505,580.4406629069999,197.66037329699998,559.369232481,40.84467923255562,29.528165391727807,23.976525975561557,1.0552268543014975e-08,8.247182607703941e-09,1.5094886989324166e-08,-1,-1,-1,-1,-1,-1
10908174775,-444.146685954,-41.5246971911,10908176052,234.625311599,575.402237691,207.049413177,582.09617722,220.837362388,578.7492074555,195.85331404599998,553.5246971911,44.5184745086195,35.50321942633112,30.6868393092708,1.0756326294023491e-08,1.176339379902729e-08,1.7126379894910577e-08,-1,-1,-1,-1,-1,-1
10908192788,-445.58921816,-36.1280130802,10908196050,235.098306359,569.10083109,207.622529733,570.41374326,221.360418046,569.7572871750001,194.41078184000003,548.1280130802,45.77481563869389,34.55587344437605,25.907606065305174,1.58009939892508e-08,2.252230518753814e-08,2.924705782108223e-08,-1,-1,-1,-1,-1,-1
10908210795,-446.944346576,-30.133948287,10908212049,235.450920607,570.084834006,201.194175908,573.325254115,218.3225482575,571.7050440605001,193.055653424,542.133948287,50.780022567881545,38.8955740383487,32.23558759319277,4.083613514573415e-09,1.4098080989072745e-08,2.7569680580401443e-08,-1,-1,-1,-1,-1,-1
10908225812,-447.966514684,-24.6214960621,10908228048,0.0,0.0,0.0,0.0,0.0,0.0,192.033485316,536.6214960621,569.9469181586447,569.9469181586447,569.9469181586447,2.409649641930631e-06,2.3908197778634198e-06,2.373744441854207e-06,0,0,0,0,0,0
10908243838,-448.851215188,-18.5314250754,10908244047,228.94913125,568.56190709,197.912143345,567.113094247,213.4306372975,567.8375006685001,191.14878481199997,530.5314250754,53.62073995289169,43.45370210170456,37.201633539756024,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1
10908258845,-449.439734111,-12.9533449789,10908260046,229.78220511,561.395114558,196.228217771,569.857924931,213.0052114405,565.6265197445,190.560265889,524.9533449789,53.53842625920231,46.45516899466456,45.26087691606525,2.8187307154903504e-08,8.796170181662113e-09,1.2580486514608033e-08,-1,-1,-1,-1,-1,-1
10908276846,-449.84565112,-6.80313204231,10908280044,227.601457907,554.437696732,202.960071977,560.89104969,215.28076494200002,557.664373211,190.15434888,518.80313204231,51.69243827779573,46.27669877262008,43.99294666143398,1.8231598773592132e-08,2.070648412731242e-08,2.8037142139751288e-08,-1,-1,-1,-1,-1,-1
10908294852,-449.995405307,-1.1740478926,10908296043,225.132809585,549.49378309,199.857738436,555.603974081,212.4952740105,552.5488785855,190.004594693,513.1740478926,50.52835487434538,45.34542918814598,43.55896093771401,2.1588576127561328e-08,2.2755617267242226e-08,2.3948542353742354e-08,-1,-1,-1,-1,-1,-1
10908309865,-449.915903269,5.02219783704,10908312042,226.511066329,547.659797775,199.189087632,553.035704369,212.85007698049998,550.3477510719999,190.084096731,506.97780216296,54.60722370778117,48.98206125811119,46.94924083442067,8.962617819277301e-09,8.710228376646747e-09,1.036803249181056e-08,1,-1,1,-1,1,-1
10908327884,-449.624682659,10.604941365,10908328041,226.732296372,546.36877978,204.769654579,552.785998254,215.7509754755,549.577389017,190.37531734100003,501.395058635,57.83135410734205,54.456046375028116,53.36877007618759,5.11718627730685e-09,1.1725858712033635e-08,2.182362937270029e-08,1,-1,1,-1,1,-1
10908342883,-449.065781847,16.7169809202,10908344039,231.755802793,545.039262466,205.478326702,550.225613899,218.6170647475,547.6324381825,190.93421815300002,495.2830190798,64.35903610548755,59.218254583909754,56.83502282001721,2.030376122376542e-08,1.3533508529235082e-08,1.0380130257505668e-08,1,-1,1,-1,1,-1
10908360904,-448.336448654,22.2823622915,10908364038,235.623701053,538.172039143,205.77335467,547.415473285,220.6985278615,542.793756214,191.66355134600002,489.7176377085,65.42418345411373,60.49879516870994,59.398036836706886,1.9705934789649883e-08,1.3169776395052508e-08,7.064669471358613e-09,1,-1,1,-1,1,-1
10908375913,-447.301006885,28.3364757817,10908376030,237.107052629,535.568959244,206.456647001,553.014430808,221.781849815,544.2916950260001,192.698993115,483.6635242183,68.30995487486528,67.2427516489353,70.70234285552547,2.0833719624193425e-08,1.285479400347914e-08,3.9222401681648716e-08,1,-1,1,-1,1,-1
10908393942,-446.082371544,34.0747188305,10908396017,233.947330731,514.945797879,204.108707381,510.561030017,219.028019056,512.753413948,193.917628456,477.9252811695,54.52426727305474,42.93635463009633,34.1899136075638,5.2227402118071824e-08,7.92486923699904e-08,1.0643401704950636e-07,1,-1,1,-1,1,-1
10908408940,-444.639640346,39.7683996983,10908412008,229.126939747,498.396186831,202.322957946,497.876521668,215.7249488465,498.1363542495,195.36035965399998,472.2316003017,42.71729766062238,32.95106629648501,26.573290478589083,6.740916256765779e-08,5.860347549219791e-08,5.0093809334184555e-08,1,-1,1,-1,1,-1
10908426954,-443.060820514,45.1355515371,10908427999,226.578378177,486.779749015,200.971988465,490.695074197,213.775183321,488.737411606,196.939179486,466.8644484629,35.70856053000527,27.602129298145584,24.16944912776981,4.650824531768793e-08,3.7538497315962074e-08,2.8576727571739607e-08,1,-1,1,-1,1,-1
10908441952,-441.107984675,50.9362169575,10908443991,224.71179875,484.085020291,204.873353908,488.974655272,214.792576329,486.52983778149996,198.892015325,461.0637830425,34.59246421643923,30.02245466666023,28.544582670902006,1.2817738965378432e-08,9.50455923661052e-09,1.6672367429746437e-08,1,-1,1,-1,1,-1
10908459966,-439.127967381,56.1458489449,10908459983,226.785215914,480.044425572,212.716174156,485.048225837,219.75069503499998,482.5463257045,200.87203261899998,455.8541510551,35.44943511091893,32.693670367998834,31.50520101696958,1.7758092175024296e-08,2.4869137915818587e-08,3.429516728885597e-08,1,-1,1,-1,1,-1
10908474974,-436.739549084,61.7711171789,10908475974,228.930927191,475.808860788,217.736600503,483.973148431,223.333763847,479.8910046095,203.26045091600002,450.2288828211,36.23960023196208,35.81590932833793,36.71831107794422,1.8567997499242103e-08,1.7440400452546445e-08,2.007822634069453e-08,1,-1,1,-1,1,-1
10908492991,-434.375969923,66.7963785873,10908495964,234.266340134,471.163491163,213.585599643,482.602725675,223.9259698885,476.883108419,205.624030077,445.2036214127,38.65613486697636,36.586211854277835,38.2371493390478,1.7703514419124748e-08,7.671769394293496e-09,1.093935904863832e-08,1,-1,1,-1,1,-1
10908508000,-431.580621507,72.1984705946,10908511956,240.450200465,465.94731819,210.14713269,475.568622402,225.2986665775,470.757970296,208.419378493,439.8015294054,41.347017152037346,35.259205873824705,35.808798862747196,3.163330597278191e-08,2.4544344588957584e-08,3.0614739536305474e-08,1,-1,1,-1,1,-1
10908526008,-428.855861299,77.0112007296,10908527947,242.407181454,460.979399222,209.07118407,478.41144991,225.73918276199998,469.695424566,211.14413870099997,434.9887992704,40.6557391768987,37.65056640412878,43.472102887609836,2.0880808590472893e-08,4.498194028575662e-09,1.1886912867496837e-08,1,-1,1,-1,-1,-1
10908544024,-425.675088026,82.1694018234,10908547937,238.406107789,456.728442118,213.968717477,467.620451445,226.187412633,462.1744467815,214.32491197399997,429.8305981766,36.10260379219596,34.45059454438296,37.79153191611708,1.460895926086325e-08,1.885465641144524e-08,2.9655595565707664e-08,1,-1,1,-1,-1,-1
10908561020,-422.611793824,86.74724173,10908563929,234.74543314,452.976979935,215.903423418,470.807384115,225.324428279,461.892182025,217.38820617599998,425.25275827,32.709414467548356,37.48907833445101,45.57881652386769,2.0495354908568127e-08,3.5503198654452758e-09,1.4577935002897925e-08,1,-1,1,-1,-1,-1
10908576041,-419.078312221,91.6284837506,10908579930,238.449034267,447.983438303,218.82655629,462.449444645,228.6377952785,455.216441474,220.92168777900002,420.3715162494,32.705138960177024,35.68903373379291,42.13005618345939,2.4282444537264943e-08,2.9108778721724936e-08,3.458305756173293e-08,1,-1,1,-1,-1,-1
10908594051,-415.703527745,95.9486287478,10908595931,244.457320098,444.187402146,222.885872828,455.588492218,233.67159646300001,449.887947182,224.29647225500003,416.0513712522,34.61352366063682,35.11134894259331,39.56227653975128,2.7758232409832035e-08,2.8630061174660707e-08,3.113622691528861e-08,1,-1,1,-1,-1,-1
10908609068,-411.755106646,100.637824317,10908611929,251.524742056,440.266346218,227.744742322,448.491130209,239.634742189,444.3787382135,228.244893354,411.36217568300003,37.113372656016764,34.92595106528334,37.1323230521413,3.157927223439113e-08,3.1720928177790475e-08,3.360695652225891e-08,1,-1,1,-1,-1,-1
10908627075,-408.176884804,104.58949388,10908627923,259.457152985,440.079301718,231.141239669,448.429065862,245.299196327,444.25418379,231.823115196,407.41050612,42.78890335528343,39.23087236985884,41.02422695849792,3.1017852217044886e-08,2.2148730981554923e-08,1.3279740562796014e-08,1,-1,1,-1,-1,-1
10908642083,-404.039156758,108.848052536,10908643918,263.929422119,440.40207472,238.354281882,441.90071519,251.1418520005,441.151394955,235.960843242,403.151947464,46.58125572574404,40.919690083710556,38.82261646008609,1.7526192809779508e-08,2.5857684855388488e-08,3.802644434396887e-08,1,-1,1,-1,1,-1
10908660096,-400.130750427,112.597088161,10908663911,270.839909453,432.156947855,244.460970096,437.004320163,257.6504397745,434.580634009,239.869249573,399.402911839,45.07780660968397,39.41627661324225,37.88073131962363,2.691411407415838e-08,2.313769520946773e-08,1.9581907013002223e-08,1,-1,1,-1,1,-1
10908675110,-395.718275508,116.543444514,10908675906,274.63404963,429.563060151,247.504947639,435.579678416,261.0694986345,432.57136928349996,244.28172449200002,395.456555486,45.656514340743655,40.73498206557459,40.25238081295621,3.194368663248649e-08,2.7562838033591273e-08,2.335879138668569e-08,1,-1,1,-1,1,-1
10908693121,-391.587979261,119.988304978,10908695899,275.956174154,418.325927958,259.976987692,417.721289056,267.96658092300004,418.023608507,248.412020739,392.011695022,38.09355906658135,32.5422873679894,28.19098590005445,2.83064192951582e-08,4.027796352989487e-08,5.449419112676386e-08,1,-1,1,-1,1,-1
10908708128,-386.953063816,123.593184349,10908711894,281.195516428,400.155404467,258.583321339,408.54831451,269.8894188835,404.3518594885,253.046936184,388.406815651,30.501998441419346,23.1929654521097,20.88855037745807,7.391653149134798e-08,5.39645971656623e-08,3.626579398481822e-08,1,-1,1,-1,1,-1
10908726140,-382.622040934,126.732873949,10908727888,285.41489867,394.797744857,263.690650781,407.132396765,274.5527747255,400.96507081100003,257.377959066,385.267126051,29.612542565332422,23.267998681146143,22.75829826865656,2.6659270534100083e-08,2.2530326865346662e-08,2.0718527243886464e-08,1,-1,1,-1,1,-1
10908744153,-377.78578368,129.998235447,10908747881,292.221131617,390.737808394,268.766859016,387.300590412,280.4939953165,389.019199403,262.21421632,382.001764553,31.252734722472034,19.580467615327205,8.427020931826968,1.9826733696798112e-08,3.337770276852486e-08,5.1213745883853674e-08,1,-1,1,-1,1,-1
10908759166,-373.295494884,132.819070637,10908759877,296.488586688,387.447830388,275.276949592,392.039420402,285.88276814,389.743625395,266.704505116,379.180929363,30.910081974085656,21.89466419203896,15.45404788701478,3.744457957870066e-08,3.778385154168647e-08,5.595529428384062e-08,1,-1,1,-1,1,-1
10908777177,-368.29555138,135.73758614,10908779873,302.247617294,382.097907052,280.264876812,391.766731074,291.25624705300004,386.932319063,271.70444862,376.26241386000004,31.095628847834764,22.273744611215896,17.7105839289032,1.9659216737581825e-08,1.516722531746287e-08,1.2493435883761237e-08,1,-1,1,-1,1,-1
10908792185,-363.669599058,138.242083627,10908795871,306.961790679,378.034861575,284.250534656,390.504909855,295.60616266750003,384.269885715,276.330400942,373.757916373,30.92853532711984,21.95578487655133,18.525396317860253,2.4316568206661517e-08,1.9926977904029403e-08,1.633466656508046e-08,1,-1,1,-1,1,-1
10908810199,-358.539732738,140.812673618,10908811869,309.769196992,371.56907038,288.898847258,377.54397392,299.334022125,374.55652215,281.460267262,371.18732638200004,28.311503508964094,18.18852916059252,9.784653303988444,2.7541926308955306e-08,4.06513789023833e-08,5.379964213816339e-08,1,-1,1,-1,1,-1
10908828212,-353.564946682,143.109389066,10908831869,315.821571601,369.679443199,292.408098459,368.931696993,304.11483503,369.305570096,286.435053318,368.890610934,29.39710382230537,17.684650759630458,5.973186446166556,1.585124783945304e-08,1.7753286580592128e-08,2.3249483577471148e-08,1,-1,1,-1,1,-1
10908843217,-348.537222852,145.244574289,10908843868,321.604839031,365.7213332,293.242905501,369.596602282,307.423872266,367.65896774099997,291.462777148,366.755425711,30.15979512330791,15.98664897862651,3.3527811232995623,4.867515190390717e-08,2.5671518835067037e-08,7.412626302402035e-09,1,1,1,-1,1,-1
10908861241,-343.475864741,147.214281072,10908863868,322.800517841,365.813168065,299.244838879,378.583386983,311.02267836,372.198277524,296.524135259,364.785718928,26.296462372812716,16.283543133811143,14.063352087743853,2.9980008538113733e-09,1.4482044617441629e-08,2.7016835438305712e-08,1,-1,1,-1,1,-1
10908876246,-338.404341602,149.015109659,10908879867,327.668933107,366.004711971,303.476700191,380.949921657,315.572816649,373.477316814,301.595658398,362.984890341,26.247570872901626,17.47718415720361,18.06324080589843,1.903433968619534e-08,1.8465156425902212e-08,1.894229789555349e-08,1,-1,1,-1,1,-1
