t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y
10324731596,-81.060240457,0,10324734898,551.909429675,503.223234025,539.9337605,496.152126019,545.9215950875,499.687680022,558.939759543,512.0,11.24531720463285,17.9183098821039,24.746375680898762,2.7817047111471377e-08,2.4577961867044284e-08,2.452514357407395e-08,-1,0,-1,0,-1,0
10324749607,-73.7601518632,0,10324750896,555.115170983,506.66925071,545.26335732,499.746323341,550.1892641515,503.2077870255,566.2398481368,512.0,12.335936517715858,18.30093591208208,24.29332745118745,1.8389639157115975e-08,2.161517690016921e-08,2.5116769697834815e-08,-1,0,-1,0,-1,0
10324767621,-66.4602038233,0,10324770895,563.274268805,507.860222509,551.442846899,494.546181007,557.358557852,501.203201758,573.5397961767,512.0,11.068821522371337,19.452591755321283,28.158674770337733,2.0615966302404473e-08,1.861253258410951e-08,2.0192916285177733e-08,-1,0,-1,0,-1,0
10324782632,-58.8151151996,0,10324782893,568.751668338,509.93351918,555.766270542,487.313168747,562.25896944,498.6233439635,581.1848848004,512.0,12.603777790024871,23.175961661770533,35.43367872704487,4.068480950932303e-08,3.847131652595196e-08,5.853792538359104e-08,-1,0,-1,0,-1,0
10324797646,-51.8494869515,0,10324798895,575.488664441,514.814164255,561.013448147,484.274808532,568.2510562939999,499.54448639350005,588.1505130485,512.0,12.970810715347367,23.476119745944477,38.7957025120758,3.2488452854147446e-08,2.3675625340879065e-08,2.3679134968834792e-08,-1,0,-1,0,-1,0
10324815656,-44.5513657814,0,10324818897,582.47076975,516.673358839,570.916015832,488.934973194,576.693392791,502.8041660165,595.4486342186,512.0,13.793666988999265,20.888332716127863,33.672612409256914,1.805988678451483e-08,2.2619931136429325e-08,2.7355310523711593e-08,-1,0,-1,0,-1,0
10324833668,-37.2307598819,0,10324834899,587.085720348,516.779937946,578.954110037,489.084613917,583.0199151925,502.93227593150004,602.7692401181,512.0,16.395749423150168,21.73153134961686,33.049589106563275,1.8027450353779835e-08,2.4711866020585498e-08,3.139639639992391e-08,-1,0,-1,0,-1,0
10324848671,-29.9490806671,0,10324850901,597.5040342,511.924296791,585.319107951,488.761224178,591.4115710755,500.3427604845,610.0509193329,512.0,12.54711351323642,21.984461252948076,33.936752878480426,4.488831557694656e-08,3.4296547553567024e-08,2.4889120822634074e-08,-1,0,-1,0,-1,0
10324866686,-22.656018572,0,10324866902,610.273834549,507.472833825,604.151563288,483.444141053,607.2126989185,495.458487439,617.343981428,512.0,8.395368393745338,19.397539098891418,31.45595295936144,5.28193195779465e-08,6.459659600471945e-08,7.64305532295779e-08,-1,0,-1,0,-1,0
10324881696,-15.3442660409,0,10324882904,620.58126665,513.959325208,605.373475128,476.920424094,612.977370889,495.43987465099997,624.6557339591,512.0,4.521088267621936,20.263808022473672,40.029765817130986,4.75606737680124e-08,2.251273872374577e-08,2.5919943115360492e-08,-1,0,-1,0,-1,0
10324899721,-8.05148500261,0,10324902906,632.397368966,516.366131951,614.405795113,470.443909346,623.4015820395,493.4050206485,631.94851499739,512.0,4.3891432078118084,20.465173345695806,45.10715787306535,3.014079896727069e-08,2.6547092387439e-08,2.778023676147631e-08,1,0,-1,0,-1,0
10324932728.0,6.55150275386,0.0,10324934910,648.416268154,512.452034949,628.80611336,485.769808098,638.611190757,499.1109215235,646.55150275386,512.0,1.9187718969895802,15.138589715718343,31.66894080886606,1.6099644038927392e-08,1.58599762782819e-08,2.0531777317632114e-08,1,0,-1,0,-1,0
10324947741,13.8437216784,0,10324950911,655.667017871,509.553785596,635.724107078,490.263229884,645.6955624745,499.90850774,653.8437216784,512.0,3.0509627851362855,14.58069557619734,28.298544279571363,3.049827792124896e-08,2.7844675656519502e-08,3.2219451563464455e-08,1,0,-1,0,-1,0
10324965754,21.149290907,0,10324966913,662.449388352,507.172531216,638.217801782,492.412276161,650.333595067,499.79240368850003,661.149290907,512.0,4.99947079469319,16.30965003327603,30.15845020359834,2.8072078675674784e-08,1.8118460662433192e-08,1.2855952668234836e-08,1,0,-1,0,-1,0
10324983798,28.7942390022,0,10324986915,670.769771695,504.327729789,650.599153608,493.346342534,660.6844626515001,498.8370361615,668.7942390022,512.0,7.922528612186885,15.460662646601861,26.05801353444056,2.1978789945436732e-08,2.5981962059272118e-08,3.10351313334083e-08,1,0,-1,0,-1,0
10324998773,35.7576187953,0,10324998923,673.638104952,504.846867721,656.171373537,492.693870301,664.9047392445,498.770369011,675.7576187953,512.0,7.460538876838022,17.111637287217203,27.501775347655073,2.0215633632039613e-08,2.9272090357401957e-08,3.89084526536189e-08,-1,0,-1,0,-1,0
10325016788,43.3928703515,0,10325018935,679.695504069,504.472954117,664.844774449,489.093872461,672.270139259,496.783413289,683.3928703515,512.0,8.386115736844802,18.848333032113207,29.47409948482348,1.5154131312264003e-08,1.9048892127929503e-08,2.344895174112962e-08,-1,0,-1,0,-1,0
10325031798,50.3492236459,0,10325034945,684.443506541,502.508335335,669.747839219,484.669672381,677.0956728799999,493.589003858,690.3492236459,512.0,11.178962055393026,22.68526805759695,34.22519317793245,2.0046846572936276e-08,2.257745995840164e-08,2.5764887878225217e-08,-1,0,-1,0,-1,0
10325049806,57.6831798494,0,10325050954,690.605962008,502.218281698,678.912105329,478.478020096,684.7590336685,490.348150897,697.6831798494,512.0,12.073484389947728,25.215791165147937,38.4197393970155,2.4071653155183633e-08,3.2465303482551964e-08,4.3153985885797174e-08,-1,0,-1,0,-1,0
10325067827,64.9569893949,0,10325070965,698.624411196,509.387573712,689.363865643,470.999060777,693.9941384195,490.1933172445,704.9569893949,512.0,6.850278662610544,24.407284042020102,43.86596089806088,2.686076338585296e-08,2.3065627364026325e-08,3.209470772004919e-08,-1,0,-1,0,-1,0
10325082856,72.616974161,0,10325082970,705.266850879,513.334080552,695.360248028,467.145877865,700.3135494535,490.2399792085,712.616974161,512.0,7.470213061206728,24.99745515806829,48.05920171341659,5.361071974976362e-08,4.384944635923619e-08,4.9456457111727384e-08,-1,0,-1,0,-1,0
10325097842,79.5573070855,0,10325098977,713.576421708,516.439545543,698.475366259,468.737157825,706.0258939835,492.58835168400003,719.5573070855,512.0,7.448527003855533,23.662443468100275,48.12610250239477,3.462165549169225e-08,2.4104775676364845e-08,1.3652186532770463e-08,-1,0,-1,0,-1,0
10325115859,86.8672327212,0,10325118986,726.802790962,519.906155028,711.522991336,479.384331451,719.162891149,499.64524323949996,726.8672327212,512.0,7.906417650687167,14.560113106437448,36.044799605289995,3.415205755162873e-08,3.724753164007074e-08,4.20634130706205e-08,-1,0,-1,0,-1,0
10325130865,94.1566410514,0,10325130991,734.432742813,521.975506391,716.302220633,482.687456481,725.3674817230001,502.331481436,734.1566410514,512.0,9.979326627565586,13.066352701592452,34.322085251776954,5.485422106818116e-08,4.691315890378538e-08,4.0310973751835176e-08,1,0,-1,0,-1,0
10325150878,101.454621693,0,10325151000,745.541101402,523.151332772,726.689274343,490.108411581,736.1151878725,506.62987217650004,741.454621693,512.0,11.876512072319487,7.572834764091203,26.40562678432477,2.7900924033969206e-08,2.8912415227682073e-08,3.1885386390551534e-08,1,0,-1,0,-1,0
10325165886,108.762579931,0,10325167007,752.958520806,523.905181249,734.024873966,493.048711701,743.4916973859999,508.476946475,748.762579931,512.0,12.622965594424947,6.339882407679296,24.007317744858792,2.909808291047074e-08,2.9678116743356558e-08,3.0843846812351566e-08,1,0,-1,0,-1,0
10325180893,116.070538168,0,10325183014,758.131133651,524.189562498,738.044461505,495.457079074,748.0877975779999,509.82332078599995,756.070538168,512.0,12.362503291696543,8.274181514077037,24.46646015720794,2.0218337661464643e-08,1.8691626712262868e-08,1.8288148935510527e-08,1,0,-1,0,-1,0
10325198911,123.356011677,0,10325199015,764.981345663,522.189562334,745.289060892,496.469737934,755.1352032775,509.329650134,763.356011677,512.0,10.318376380250841,8.643636916722967,23.824435995554033,2.787231210739735e-08,2.7592938862203044e-08,2.8570773649080694e-08,1,0,-1,0,-1,0
10325216932,131.007986245,0,10325219010,776.350005102,514.654509307,754.45380072,499.980602509,765.401902911,507.31755590800003,771.007986245,512.0,5.9651978281942135,7.30434480446111,20.45744300842058,3.411465789474098e-08,2.6168106378053264e-08,2.454778567334959e-08,1,0,-1,0,-1,0
10325231936,137.953518773,0,10325235007,783.090809105,512.925550756,758.11310874,501.599282032,770.6019589225,507.262416394,777.953518773,512.0,5.21999963191492,8.74586363141595,22.40126792231737,2.719380598560947e-08,2.0321480555699715e-08,1.563606649521204e-08,1,0,-1,0,-1,0
10325249953,145.260914897,0,10325251003,787.615951544,514.209281826,760.928457425,498.787068445,774.2722044845,506.4981751355,785.260914897,512.0,3.2291057268858845,12.289094082535838,27.688446090450853,1.8383054156269963e-08,1.4651734390646702e-08,1.5551868953034386e-08,1,0,-1,0,-1,0
10325264955,152.558473927,0,10325266997,791.096623767,513.881271999,767.43556057,491.865521813,779.2660921685,502.873396906,792.558473927,512.0,2.3824756503506004,16.123966535847035,32.19562062464566,1.3666863353747268e-08,2.4122509731295013e-08,3.713726366251271e-08,-1,0,-1,0,-1,0
10325282982,159.87472342,0,10325282988,793.518769105,511.469988564,776.839785054,483.506951103,785.1792770795,497.4884698335,799.87472342,512.0,6.3780143757016905,20.652860598952238,36.63962637599149,1.336565280141797e-08,3.127618901856063e-08,4.9203530397595867e-08,-1,0,-1,0,-1,0
10325297977,167.16595862,0,10325298979,799.257019641,508.776250303,781.038896666,477.782231477,790.1479581535,493.27924089,807.16595862,512.0,8.540718815325317,25.29978580012966,43.05205046268716,2.478985338484294e-08,2.5465917927566363e-08,2.776421258511468e-08,-1,0,-1,0,-1,0
10325316058,174.460004439,0,10325318968,807.868867821,507.19580524,790.411750508,475.678662807,799.1403091645,491.4372340235,814.4600044389999,512.0,8.15618594743591,25.642160749590534,43.560969371875316,2.191326990206171e-08,2.2972943727293112e-08,2.404145840937332e-08,-1,0,-1,0,-1,0
10325330998,181.761779374,0,10325334959,814.380272283,509.156147831,794.573582221,474.461017831,804.476927252,491.80858283099997,821.7617793740001,512.0,7.910381918315387,26.579304734548643,46.35054742626995,2.6592790809020012e-08,2.0920101333826117e-08,1.6957746138061854e-08,-1,0,-1,0,-1,0
10325349004,189.062851667,0,10325350951,821.066532886,513.570882105,798.352209574,473.827441808,809.70937123,493.6991619565,829.062851667,512.0,8.149158523134938,26.636025944569123,48.992731467902175,3.132912641861917e-08,2.175425043456763e-08,1.498129065521448e-08,-1,0,-1,0,-1,0
10325367024,196.373761028,0,10325370940,829.395419787,521.88606706,804.396970966,478.916411979,816.8961953765,500.4012395195,836.373761028,512.0,12.10089122299085,22.669512751545845,46.01129099484687,2.9455242015949213e-08,2.4594337209105105e-08,1.977598095443134e-08,-1,0,-1,0,-1,0
10325382035,204.018428066,0,10325382933,835.32864665,523.864666657,807.623748073,484.387182402,821.4761973615,504.1259245295,844.0184280660001,512.0,14.706550103256331,23.87788159887797,45.68413759165535,4.3484337845696606e-08,4.104344756037866e-08,4.415907021691471e-08,-1,0,-1,0,-1,0
10325400057,210.967895416,0,10325402924,841.138414806,521.962066375,813.144385982,491.785251396,827.141400394,506.87365888549994,850.967895416,512.0,13.995051108240762,24.371730309020027,42.88652383939282,1.5297189598414072e-08,1.5755159882605736e-08,2.3097945853962946e-08,-1,0,-1,0,-1,0
10325415059,218.299041025,0,10325418918,845.904394029,519.155439541,820.191937789,495.423430726,833.048165909,507.2894351335,858.299041025,512.0,14.311798949830091,25.686496753845805,41.5563950064834,2.1621594026325327e-08,2.314775070062746e-08,3.1004598052140387e-08,-1,0,-1,0,-1,0
10325433073,225.560202909,0,10325434913,866.996294706,523.522209346,840.793329017,499.623073656,853.8948118615,511.57264150099996,865.560202909,512.0,11.611359432144846,11.673216505220926,27.687295788990205,8.419009390759181e-08,8.318525221361467e-08,8.218060446783843e-08,1,0,-1,0,-1,0
10325448082,232.881089865,0,10325450907,880.712782971,525.156359724,857.941673207,493.012640679,869.3272280890001,509.0845002015,872.881089865,512.0,15.310950920627295,4.596745870500895,24.160007948386394,5.3999436136753376e-08,6.110718401206867e-08,7.184427982647193e-08,1,0,-1,0,-1,0
10325466103,240.179351564,0,10325466905,885.589086487,522.908170908,866.279418581,482.282774384,875.934252534,502.59547264599996,880.179351564,512.0,12.17593628823936,10.318236308916411,32.80734117913455,2.098027557600881e-08,3.618358851275971e-08,5.309345075129648e-08,1,0,-1,0,-1,0
10325481097,247.808841403,0,10325482906,890.526082155,517.567315039,873.807345978,473.449991917,882.1667140664999,495.50865347800004,887.808841403,512.0,6.195029785869154,17.429805248193713,41.01396100519509,2.8407179555852095e-08,3.6860663159693924e-08,4.532833612184779e-08,1,0,-1,0,-1,0
10325499110,254.767583706,0,10325502908,896.896847865,510.374354666,881.770227203,472.806210261,889.333537534,491.5902824635,894.767583706,512.0,2.678896901853119,21.120734544971288,41.292667995311454,2.4016714720700843e-08,2.0416033817801803e-08,1.99681636975098e-08,1,0,-1,0,-1,0
10325514130,262.410704906,0,10325514909,899.273150927,503.130868909,885.64230984,475.513954138,892.4577303835,489.3224115235,902.410704906,512.0,9.407748470302627,24.765595509799844,40.15483303082482,5.2930851916939795e-08,2.6804883282017072e-08,3.2806499868551204e-08,-1,0,-1,0,-1,0
10325532138,269.365512388,0,10325534911,907.095462106,496.171442262,891.677406747,477.007697016,899.3864344265,486.58956963900005,909.3655123880001,512.0,15.990508695723452,27.299669743294032,39.20880448689088,2.616991754948959e-08,1.8616722973209653e-08,1.5539909278625155e-08,-1,0,-1,0,-1,0
10325550147,277.01074154,0,10325550912,917.97569578,504.832091998,894.665843834,475.926088875,906.320769807,490.3790904365,917.01074154,512.0,7.232568133825596,24.119270843153288,42.43373089119081,5.4314857580159915e-08,3.0864286128726816e-08,1.2413093661825463e-08,1,0,-1,0,-1,0
10325565151,283.984520514,0,10325566914,924.554112666,515.19658765,901.526944831,473.141020574,913.0405287485,494.168804112,923.984520514,512.0,3.2469382229651926,20.92181881576169,44.88165535703829,4.794084674519387e-08,3.012813940542654e-08,2.891783584362887e-08,1,0,-1,0,-1,0
10325583181,291.269150826,0,10325586916,930.983953954,526.495908012,909.95907867,473.703950533,920.471516312,500.0999292725,931.269150826,512.0,14.498713265257837,16.06862142243159,43.825866563855115,3.2495183251761885e-08,2.376468910848166e-08,2.1123034117020647e-08,-1,0,-1,0,-1,0
10325598175,298.568255721,0,10325598917,933.228165466,526.826657415,917.259505972,471.54316671,925.243835719,499.18491206249996,938.568255721,512.0,15.759008028214248,18.486931796151488,45.72546528708439,1.5750522879172524e-08,3.3739152844703836e-08,5.286264549193068e-08,-1,0,-1,0,-1,0
10325616238,305.870873827,0,10325618917,942.604272615,522.677505914,928.921151083,464.316225898,935.762711849,493.49686590600004,945.870873827,512.0,11.166011643453736,21.084138822205393,50.606673608418795,2.5632845560893725e-08,2.989571709676369e-08,3.429856412765886e-08,-1,0,-1,0,-1,0
10325631197,313.176583584,0,10325634917,952.790213475,514.304459299,936.261301037,457.131325901,944.5257572559999,485.7178926,953.176583584,512.0,2.336624600117903,27.669224158663233,57.4168806278007,5.1506435669244644e-08,4.5772081809928355e-08,4.012245304456379e-08,-1,0,-1,0,-1,0
10325649207,320.472315745,0,10325650917,960.79204282,506.108086457,945.792176482,451.691312394,953.2921096509999,478.8996994255,960.4723157450001,512.0,5.900582225566786,33.87012337849632,62.06967286476684,4.4744861948272125e-08,4.3381661726933475e-08,4.2867660508962836e-08,1,0,-1,0,-1,0
10325667222,327.796013295,0,10325670917,968.878436521,499.580577317,955.265555195,452.591774716,962.071995858,476.08617601649996,967.796013295,512.0,12.466503111105341,36.36711603546399,60.7153161203197,2.5980538228205123e-08,2.3049175118220342e-08,2.3790194491804947e-08,1,0,-1,0,-1,0
10325682234,335.421146727,0,10325682917,969.649050025,500.003331463,956.411622854,453.288553402,963.0303364394999,476.64594243249996,975.421146727,512.0,13.3130445925748,37.462535499708544,61.71220267911332,6.103871344878702e-09,7.707254399688175e-09,9.314288026078807e-09,-1,0,-1,0,-1,0
10325700247,342.380029559,0,10325702917,972.371613207,510.115059941,953.260590829,460.641445586,962.816102018,485.3782527635,982.3800295589999,512.0,10.184370226037657,33.0373226329494,59.03933285061767,2.6179596431760917e-08,2.1837344748195243e-08,1.9999066586359733e-08,-1,0,-1,0,-1,0
10325715266,350.010081512,0,10325718916,970.730792547,517.874695276,952.819492953,463.009447805,961.77514275,490.4420715405,990.0100815119999,512.0,20.15447909477759,35.52402069528176,61.50783756348323,3.098519679038197e-08,2.0196687314273015e-08,9.410295353413384e-09,-1,0,-1,0,-1,0
10325733263,356.970510182,0,10325734916,974.299276387,520.646277625,954.731708482,463.039834801,964.5154924345,491.843056213,996.970510182,512.0,24.264026017051002,38.20511169755718,64.66230853724055,1.7649916605389673e-08,1.2022289204323196e-08,7.470534974491206e-09,-1,0,-1,0,-1,0
10325748278,364.286759649,0,10325750916,977.822413772,521.173966693,961.532322232,460.53741232,969.677368002,490.85568950649997,1004.286759649,512.0,28.00934250534564,40.55726638249886,66.90545455765073,1.391576701316939e-08,2.0529137865911874e-08,2.8306291154592452e-08,-1,0,-1,0,-1,0
10325766287,371.916811602,0,10325766916,998.005447513,526.552110604,978.327345176,465.518892176,988.1663963445001,496.03550139,1011.916811602,512.0,20.131814966558952,28.617257743752816,57.347586168292196,8.159101390705372e-08,7.500352166599868e-08,6.843053631421118e-08,-1,0,-1,0,-1,0
10325781295,379.236855387,0,10325782916,1012.38323557,527.750619815,989.526866105,472.20603802,1000.9550508375,499.9783289175,1019.236855387,512.0,17.177139725595968,21.88024115959269,49.66128142932121,5.6358025305270925e-08,5.227601328658161e-08,5.0953312552665665e-08,-1,0,-1,0,-1,0
10325799313,386.174237189,0,10325802915,1023.00089361,517.752198318,1007.49690493,473.575152911,1015.24889927,495.6636756145,1026.174237189,512.0,6.569466870300946,19.652951510463268,42.72366573839509,3.6464506768834254e-08,3.7330862548417504e-08,4.505980320860341e-08,-1,0,-1,0,-1,0
10325814327,393.818623171,0,10325814915,1025.87702546,507.478945583,1012.61862692,473.91761699,1019.24782619,490.6982812865,1033.8186231710001,512.0,9.138320811004567,25.80835804173912,43.585636817221754,7.40851664720578e-08,4.4274064339631364e-08,3.564693511150808e-08,-1,0,-1,0,-1,0
10325832335,400.778349173,0,10325834914,1033.46912332,499.128405069,1016.2462787,474.396842693,1024.85770101,486.76262388099997,1040.778349173,512.0,14.802119396826452,29.839440197528926,44.89788325909391,2.8217564816942745e-08,1.713357228925854e-08,9.148836315710551e-09,-1,0,-1,0,-1,0
10325847349,408.078859352,0,10325850913,1040.49869119,500.991082435,1025.44386017,476.650648405,1032.97127568,488.82086542,1048.078859352,512.0,13.366196740926894,27.667876034929684,41.97522895894754,2.8410447773196226e-08,3.270162897955233e-08,3.6995624876261065e-08,-1,0,-1,0,-1,0
10325865354,415.386114948,0,10325866913,1048.01786286,502.012474952,1028.04913892,469.292483423,1038.03350089,485.65247918750003,1055.3861149479999,512.0,12.411357517078597,31.548455867300657,50.707417904387256,2.9641510759508935e-08,2.3328128726718693e-08,3.049129506132495e-08,-1,0,-1,0,-1,0
10325883395,423.020523308,0,10325886912,1050.35062548,505.248659641,1031.83054279,466.538196555,1041.090584135,485.893428098,1063.020523308,512.0,14.35642391457649,34.09509244166643,55.132480963448735,9.974297003752562e-09,7.667176526563962e-09,1.1696551027104958e-08,-1,0,-1,0,-1,0
10325898376,430.232640408,0,10325898911,1050.55800337,508.038373667,1031.15179299,467.33983557,1040.85489818,487.6891046185,1070.232640408,512.0,20.06952480203148,38.1322877974172,59.3451170849264,1.942970545426453e-08,1.2579024122428278e-08,7.29561484865774e-09,-1,0,-1,0,-1,0
10325916405,437.274716715,0,10325918910,1053.17967904,514.173526581,1034.20978063,465.800988158,1043.694729835,489.9872573695,1077.274716715,512.0,24.192872056826594,40.15191598140246,63.1580352384587,1.6681237283003103e-08,9.134009066168595e-09,8.5592362118274e-09,-1,0,-1,0,-1,0
10325931397,431.397038083,0,10325934909,1068.58350364,520.196088202,1064.48517923,461.723271749,1066.534341435,490.9596799755,1071.397038083,512.0,8.665554677971457,21.594927307676823,50.74961277121922,6.461478999970268e-08,8.930922279582776e-08,1.1934606230337952e-07,1,0,1,0,1,0
10325949415,424.438014723,0,10325950908,1149.74856058,524.909273466,1123.56646213,462.328703969,1136.657511355,493.6189887175,1064.438014723,512.0,86.28173952719824,74.52192475739514,77.22312440041266,3.1762480766561975e-07,2.7414980207692745e-07,2.3082723096068758e-07,-1,0,-1,0,-1,0
10325964426,417.124856882,0,10325966908,1159.57754731,524.368698887,1127.21686835,467.621936434,1143.3972078299998,495.99531766050006,1057.1248568820001,512.0,103.19660114603025,87.74433540054382,82.95964439110229,3.845250298972988e-08,2.7915465079770613e-08,2.5116845928477997e-08,-1,0,-1,0,-1,0
10325982435,409.836291723,0,10325982907,1169.02410459,518.620939096,1132.10775506,473.709155766,1150.565929825,496.165047431,1049.836291723,512.0,119.3715693560739,101.96668924223432,90.74570200160339,4.3199797916479155e-08,2.8014169674716915e-08,3.0506351532786475e-08,-1,0,-1,0,-1,0
10325997466,402.538030049,0,10325998906,1172.73214958,513.850433101,1132.79727241,480.742318148,1152.7647109949999,497.2963756245,1042.538030049,512.0,130.20726885667156,111.2030474499104,95.51844589576702,2.3605017666482502e-08,9.660426342452326e-09,2.7608454910369565e-08,-1,0,-1,0,-1,0
10326015463,395.23344452,0,10326018904,1171.15364003,515.26330371,1137.53363056,477.860540899,1154.3436352949998,496.56192230449994,1035.23344452,512.0,135.95936414451313,120.1065018614278,107.84632924456658,5.297222954293696e-09,4.354334691676602e-09,1.3863176675046188e-08,-1,0,-1,0,-1,0
10326033475,387.924221501,0,10326034901,1169.39781765,520.734863781,1141.482592,469.375750302,1155.440204825,495.0553070415,1027.924221501,512.0,141.74299366318954,128.63688671040077,121.29439464668448,2.2455216362168118e-08,7.28173593024424e-09,3.657128137422817e-08,-1,0,-1,0,-1,0
10326048486,380.617387516,0,10326050898,1173.0047791,526.821080997,1142.82291854,462.947434869,1157.91384882,494.88425793299996,1020.617387516,512.0,153.10643864872233,138.35919526039777,131.68274738472323,2.7646142569355507e-08,9.68937867927831e-09,2.5660247971737732e-08,-1,0,-1,0,-1,0
10326066487,373.32530912,0,10326066896,1175.38813198,527.639434402,1143.07060485,465.913029154,1159.229368415,496.776231778,1013.3253091199999,512.0,162.81569476486666,146.69614050013743,137.68751085637817,9.84595808192343e-09,9.0037263940566e-09,1.162759298597562e-08,-1,0,-1,0,-1,0
10326081502,365.662373231,0,10326082894,1183.93802717,523.986590029,1140.42488286,468.058594847,1162.181455015,496.022592438,1005.662373231,512.0,178.67816634357263,157.33245219886695,141.74547995730387,3.63275401652936e-08,1.1904408481882978e-08,1.3309425796121754e-08,-1,0,-1,0,-1,0
10326099514,358.72906678,0,10326102892,1187.16852419,515.397144705,1143.88969055,464.496670362,1165.52910737,489.94690753349994,998.72906678,512.0,188.47007640769365,168.25157481629003,152.7356311408441,2.2946728561245433e-08,1.7345744516141713e-08,1.2425296202351194e-08,-1,0,-1,0,-1,0
10326114527,351.43642627,0,10326114890,1186.98127421,508.477955378,1145.71633904,460.358354932,1166.3488066250002,484.418155155,991.4364262700001,512.0,195.57656391857657,177.07371054593585,162.6934263873255,4.808354444089723e-08,3.8826738791361876e-08,3.1423857828168956e-08,-1,0,-1,0,-1,0
10326132536,344.09024399,0,10326134888,1181.84294791,504.39869581,1148.34882646,456.95983594,1165.095887185,480.679265875,984.09024399,512.0,197.89874111034692,183.6954851229736,173.23481628935198,1.640502537255035e-08,9.860058749355563e-09,1.074921949851089e-08,-1,0,-1,0,-1,0
10326147548,336.82880105,0,10326150886,1176.64328631,501.890580354,1145.84501429,460.047340146,1161.2441503,480.96896025,976.82880105,512.0,200.0700599422553,187.0078780879713,176.82069789449028,2.25562829125387e-08,1.5092115278237582e-08,1.553178295089743e-08,-1,0,-1,0,-1,0
10326165554,329.511567858,0,10326166884,1171.97888545,506.113107933,1142.14806981,465.405241585,1157.0634776299999,485.75917475899996,969.511567858,512.0,202.55288245568929,189.3787204742208,178.81396287196108,2.458337351344485e-08,2.4842152262672954e-08,2.5434367427132036e-08,-1,0,-1,0,-1,0
10326180560,321.859874347,0,10326182882,1168.58056627,514.641695558,1136.50400548,471.173467514,1152.5422858749998,492.907581536,961.859874347,512.0,206.73757042333895,191.63585914159694,179.35266458581233,3.587110374413845e-08,3.30480468457198e-08,3.153204427071976e-08,-1,0,-1,0,-1,0
10326198581,314.935561792,0,10326198880,1075.89107242,523.301330538,1099.98788145,471.295905601,1087.9394769350001,497.2986180695,954.935561792,512.0,121.48232638210935,133.81394573822567,150.65523136953894,3.637359819550885e-07,2.530002218894886e-07,1.4267757847808062e-07,-1,0,-1,0,-1,0
10326216634,307.286397793,0,10326218878,958.198571236,526.548268091,938.891134491,471.884684761,948.5448528635,499.216476426,947.286397793,512.0,18.18591855523725,12.845317595586383,40.984374615629456,2.9440208104604066e-07,3.4858925650679334e-07,4.028251182341569e-07,-1,0,-1,0,1,0
10326231596,300.318099504,0,10326234878,950.689406401,528.302275433,931.746529847,481.396976593,941.217968124,504.849626013,940.318099504,512.0,19.32170259177891,7.206775401469601,31.780762231799812,3.012225310911928e-08,3.610178445129219e-08,4.647109044289019e-08,-1,0,-1,0,1,0
10326249611,292.669638147,0,10326250878,939.106916567,525.558745209,923.080608198,488.842138227,931.0937623825,507.200441718,932.669638147,512.0,15.009267973461522,5.051647664619277,25.064637584856314,4.649603137149987e-08,4.059980370518168e-08,4.462856516263818e-08,-1,0,1,0,1,0
10326264618,285.721154522,0,10326266879,933.992976129,523.567630586,918.887917788,492.945910461,926.4404469584999,508.2567705235,925.721154522,512.0,14.220868822691301,3.8117120199386134,20.24231835593733,2.143438651492386e-08,1.8637145549033584e-08,2.2914408728295012e-08,-1,0,-1,0,1,0
10326282635,278.413336813,0,10326282880,931.700799687,525.468143255,912.682050973,484.028273397,922.1914253299999,504.748208326,918.413336813,512.0,18.919501905841198,8.17694535418834,28.55284795835193,1.1629743424412662e-08,2.1522198109296198e-08,4.2434089999169e-08,-1,0,-1,0,1,0
10326297642,271.134889778,0,10326298882,927.338361416,528.102961559,901.484416726,480.453387443,914.411389071,504.278174501,911.134889778,512.0,22.844208546021104,8.388208190909184,32.989701331610284,1.9902776021543576e-08,3.043856941987042e-08,4.5904298243792494e-08,-1,0,-1,0,1,0
10326315699,263.824964142,0,10326318883,913.665949526,514.28497096,894.739442264,482.087533869,904.202695895,498.1862524145,903.824964142,512.0,10.102776134119981,13.8189110870984,31.26183516420361,4.8592447084622836e-08,2.9717489464996823e-08,1.7348537981563614e-08,-1,0,-1,0,1,0
10326330665,256.521924425,0,10326330885,905.175777037,513.099462294,890.669089712,484.187934446,897.9224333745,498.64369837,896.521924425,512.0,8.72341575107753,13.429527860247761,28.421236154637818,5.951169603697511e-08,4.3713902198850803e-08,3.179726966719331e-08,-1,0,-1,0,1,0
10326348672,249.227597574,0,10326350886,896.307349887,513.467963466,882.698191628,484.963399038,889.5027707575,499.21568125199997,889.227597574,512.0,7.23033951837251,12.787279856614644,27.813862255826333,2.2187980732735645e-08,2.1095562508066206e-08,2.0019324396987898e-08,-1,0,-1,0,1,0
